step,n_seeds,spectral_norm_mean,spectral_norm_std,stable_rank_mean,stable_rank_std,effective_rank_mean,effective_rank_std,n_svs_above_1pct_mean,n_svs_above_1pct_std
8000,3,2.004841764767965,0.2456770662497095,21.616980592987407,4.654530916083121,89.13568854530935,7.25409409540404,533.6666666666667,5.575242894559244
8500,3,2.040773232777913,0.20985515805574137,21.182443919985143,4.1667443337144165,86.66771398821992,6.457385379838375,531.0,5.783117190965849
9000,3,2.0188805328475103,0.14997873734678732,21.073088381242034,3.1409050761523534,85.57450612666868,5.3934070231025695,530.8333333333334,6.171169527191206
9500,3,2.063490821255578,0.2262667108021849,20.89231861186901,4.209644790463109,82.2194861141693,6.69441846426584,529.9444444444445,5.5486067653994615
10000,3,2.0505979193581476,0.1799219565310627,20.588335261180063,3.2088519638008126,81.58196629734502,5.816481936509961,528.0555555555555,4.501028689006465
10500,3,2.1086592608027988,0.17235054744936168,19.90116355796326,2.9787258059736654,78.9187804840927,5.06398342040653,526.8333333333334,4.807401700618663
11000,3,2.0841571489969892,0.21558412635970015,20.14771549614991,3.7122953362806017,78.72014564095579,6.051670372047152,525.7222222222222,6.049181150584972
11500,3,2.065694040722317,0.253543183733133,20.534741354827453,3.7326277139501736,77.9906321542714,6.627307996331594,526.2777777777777,6.241290227485336
12000,3,2.0770314269595676,0.21450253531279265,20.466312217113554,3.6442584153441597,76.51419047931304,6.194440408276354,524.6111111111111,5.148714330710055
12500,3,2.0974575214915805,0.23537583172395368,20.058229787108637,3.8141349811163647,75.81017396072662,6.464182399907464,523.8333333333334,6.857680203813645
13000,3,2.072226252820757,0.21636446627500935,20.414130451230314,3.5310217428179365,75.63181759002661,6.189394568682607,523.9444444444445,6.799373609493851
13500,3,2.119829853375753,0.24849066547359472,20.01117171251368,3.8071332928131527,73.92063796402023,6.447404489673542,521.7777777777778,7.932586332711827
14000,3,2.1158016655180187,0.2618035525310549,20.079662817430307,3.7114184096064102,73.93260348365588,6.893660688137544,521.2222222222223,7.656394084056169
14500,3,2.0836959415011935,0.1823991159966202,20.348408139759453,2.751248943268737,73.21973401845456,5.657961534494211,521.1666666666666,5.510091751605538
15000,3,2.17761011256112,0.2703383380869789,19.26115153571606,3.8130035687480737,71.48858647242082,6.4306503113959925,518.2777777777778,8.342217486531549
15500,3,2.1886278523339167,0.2897664341513472,19.313174203844888,3.937616000114892,71.00479982150897,6.860123740301266,518.1666666666667,9.239107701023455
16000,3,2.1648556921217175,0.23652082749219783,19.396151120034357,3.5484149164266556,71.01383072714161,6.573974184213745,518.1111111111111,8.290445191995541
16500,3,2.1694242755572004,0.23387590712703446,19.57698885245519,3.3905377488122967,69.91038834499675,6.571235098923293,518.1111111111111,7.913303379143914
17000,3,2.232432007789612,0.20190211732552749,18.923802037702913,3.078199097084118,68.63275094917735,4.942350541301258,515.6666666666667,7.339012952101318
17500,3,2.2079412937164307,0.26986804534586334,19.308752535311918,4.129242996814965,68.70445618497752,6.466477005585565,515.1666666666666,8.60716755578357
18000,3,2.2491076522403293,0.20258129263858068,18.871698117170453,2.8306803917549677,67.90399967622518,5.9259460208614,514.1666666666667,7.421814692737463
18500,3,2.2918454276190863,0.20437573543060514,18.26108631683298,2.8636936296413635,66.77694369055811,5.062886011898368,512.1666666666666,7.4888806462203235
19000,3,2.265528599421183,0.24729396643788348,18.6577734687957,3.66158523476093,66.43413887798194,5.812369876989773,511.8333333333333,9.848857801796136
19500,3,2.256514251232147,0.24150004538675365,18.76654451595719,3.795834789167401,66.31896797550799,5.390825043970073,511.1666666666667,9.047713032093307
20000,3,2.278854012489319,0.2537789773593824,18.726461870373182,3.882002191164026,66.18491810844863,6.495254406704032,511.11111111111114,9.165656509997474
20500,3,2.2915657560030622,0.26853508686777755,18.640147316399126,3.285903721664088,65.59060635480765,6.661477602969012,509.94444444444446,9.00822669275966
21000,3,2.27559538020028,0.2657909135757252,19.081962755892174,3.813597116812529,65.25453502930219,6.4264119285500145,510.72222222222223,8.221471437193722
