epoch,fit/grad_norm_pre_clip,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,6.691753387451172,0.9124115109443665,0.22881776094436646,7.59375,49,,,,,,
0,11.203425407409668,0.8081832528114319,0.2574020028114319,6.125,99,,,,,,
0,3.764979839324951,0.6964675188064575,0.26677998900413513,4.78125,149,,,,,,
0,2.0316989421844482,0.6931472420692444,0.3025222420692444,4.34375,199,,,,,,
0,1.2234220504760742,0.6122744083404541,0.2997744381427765,3.46875,249,,,,,,
0,1.1411354541778564,0.5468727350234985,0.21484147012233734,3.6875,299,,,,,,
0,2.672961950302124,0.4916430115699768,0.145939901471138,3.84375,349,,,,,,
0,3.055208206176758,0.4806567132472992,0.12128172069787979,3.984375,399,,,,,,
0,1.957755208015442,0.41877320408821106,0.09064821153879166,3.640625,449,,,,,,
0,2.701272487640381,0.4301653206348419,0.10399345308542252,3.625,499,,,,,,
0,2.4573590755462646,0.38559427857398987,0.08676616102457047,3.328125,549,,,,,,
0,2.2017340660095215,0.41425585746765137,0.09589646756649017,3.546875,599,,,,,,
0,2.103827476501465,0.3528677225112915,0.07552396506071091,3.078125,649,,,,,,
0,3.1473710536956787,0.3706957995891571,0.07772704213857651,3.25,699,,,,,,
0,3.048457384109497,0.3457103669643402,0.08399160951375961,2.90625,749,,,,,,
0,2.206259250640869,0.3161739408969879,0.05836145207285881,2.875,799,,,,,,
0,2.238283634185791,0.2991512417793274,0.05696374922990799,2.6875,849,,,,,,
0,2.6292643547058105,0.33364880084991455,0.09439098089933395,2.65625,899,,,,,,
0,2.291759967803955,0.29800689220428467,0.05191313102841377,2.734375,949,,,,,,
0,2.473252773284912,0.2824629545211792,0.048087943345308304,2.609375,999,,,,,,
0,2.9116551876068115,0.3029627203941345,0.07640021294355392,2.515625,1049,,,,,,
0,3.6659014225006104,0.2774093449115753,0.06256558746099472,2.390625,1099,,,,,,
0,8.459195137023926,0.3262118697166443,0.10355561971664429,2.46875,1149,,,,,,
