epoch,fit/grad_norm_pre_clip,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,2.1930787563323975,0.9493908286094666,0.24626581370830536,7.8125,49,,,,,,
0,3.948176145553589,0.7601516842842102,0.2445266991853714,5.75,99,,,,,,
0,3.7999534606933594,0.6305062770843506,0.2164437621831894,4.59375,149,,,,,,
0,1.77904212474823,0.5567314028739929,0.1973564177751541,3.984375,199,,,,,,
0,2.3140323162078857,0.5073273181915283,0.1557648479938507,3.90625,249,,,,,,
0,2.0600595474243164,0.45655882358551025,0.17726193368434906,3.109375,299,,,,,,
0,1.4279204607009888,0.4229449927806854,0.14950749278068542,3.03125,349,,,,,,
0,1.2866852283477783,0.37754136323928833,0.13144761323928833,2.734375,399,,,,,,
0,1.327864408493042,0.3696103096008301,0.11570407450199127,2.828125,449,,,,,,
0,1.5295891761779785,0.3556082546710968,0.1163504496216774,2.65625,499,,,,,,
0,1.4509106874465942,0.37371957302093506,0.09442269057035446,3.09375,549,,,,,,
0,1.5902589559555054,0.3476836681365967,0.08987116813659668,2.859375,599,,,,,,
0,1.7648249864578247,0.3365742862224579,0.07094927877187729,2.953125,649,,,,,,
0,2.5891313552856445,0.2721007466316223,0.05432729795575142,2.421875,699,,,,,,
0,1.8348388671875,0.3165479302406311,0.0890088751912117,2.53125,749,,,,,,
0,2.1948890686035156,0.27532461285591125,0.06829337030649185,2.296875,799,,,,,,
0,3.676330804824829,0.24087855219841003,0.05533168092370033,2.0625,849,,,,,,
0,1.904019832611084,0.2690722346305847,0.06399410218000412,2.28125,899,,,,,,
0,1.7218104600906372,0.24921894073486328,0.042187683284282684,2.296875,949,,,,,,
0,2.3293726444244385,0.24151727557182312,0.04718133434653282,2.15625,999,,,,,,
0,2.7234952449798584,0.2692755460739136,0.06419743597507477,2.28125,1049,,,,,,
0,3.1246063709259033,0.2539433240890503,0.06156052649021149,2.140625,1099,,,,,,
0,2.007983684539795,0.24536100029945374,0.06079068407416344,2.046875,1149,,,,,,
0,1.3710367679595947,0.23549716174602509,0.05678622052073479,1.984375,1199,,,,,,
0,1.192035436630249,0.2217254936695099,0.04203798994421959,1.9921875,1249,,,,,,
0,1.844042420387268,0.24906393885612488,0.06937643140554428,1.9921875,1299,,,,,,
0,4.757582187652588,0.23415574431419373,0.056421373039484024,1.9765625,1349,,,,,,
0,3.35193133354187,0.24611881375312805,0.06447818875312805,2.015625,1399,,,,,,
0,1.8296433687210083,0.244246244430542,0.06162906438112259,2.03125,1449,,,,,,
0,2.7011547088623047,0.2252059280872345,0.0455184280872345,1.9921875,1499,,,,,,
0,1.5861350297927856,0.2212657928466797,0.06306266784667969,1.7578125,1549,,,,,,
0,2.4986205101013184,0.23312324285507202,0.061248235404491425,1.90625,1599,,,,,,
0,2.4937760829925537,0.2358907163143158,0.07475791126489639,1.7890625,1649,,,,,,
0,1.629048466682434,0.22507518529891968,0.07077830284833908,1.71875,1699,,,,,,
0,3.0732007026672363,0.22842343151569366,0.05654843524098396,1.90625,1749,,,,,,
0,1.6209924221038818,0.2119646668434143,0.05669122189283371,1.7265625,1799,,,,,,
0,1.7673763036727905,0.21632343530654907,0.05909688025712967,1.7421875,1849,,,,,,
0,2.171005964279175,0.222577303647995,0.063397616147995,1.7734375,1899,,,,,,
0,1.5875324010849,0.20442351698875427,0.05403289943933487,1.671875,1949,,,,,,
0,1.9630080461502075,0.2234354168176651,0.0554666668176651,1.8671875,1999,,,,,,
0,3.3727359771728516,0.2103375643491745,0.0531110018491745,1.75,2049,,,,,,
