epoch,fit/grad_norm_pre_clip,fit/loss,fit/pred_loss,fit/rand_diff_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step
0,0.1031283512711525,0.6380628347396851,0.6234709620475769,1.4591892957687378,49,,,,
0,0.13962723314762115,0.5422900319099426,0.4732782542705536,6.901178359985352,99,,,,
0,0.18862216174602509,0.4313209652900696,0.34018245339393616,9.113849639892578,149,,,,
0,0.24660374224185944,0.41488659381866455,0.29084789752960205,12.403871536254883,199,,,,
0,0.24726782739162445,0.34107089042663574,0.19619642198085785,14.487447738647461,249,,,,
0,0.22339631617069244,0.30815842747688293,0.15024416148662567,15.791427612304688,299,,,,
0,0.2640124261379242,0.2953336238861084,0.11385124176740646,18.148239135742188,349,,,,
0,0.23992833495140076,0.2684376537799835,0.09774718433618546,17.069046020507812,399,,,,
0,0.260784775018692,0.27885687351226807,0.09874795377254486,18.01089096069336,449,,,,
0,0.2491672933101654,0.2565968930721283,0.0789388045668602,17.765810012817383,499,,,,
0,0.25542059540748596,0.24958375096321106,0.07309196144342422,17.649179458618164,549,,,,
0,0.252993643283844,0.2388589233160019,0.07170869410037994,16.715023040771484,599,,,,
0,0.24161848425865173,0.23878487944602966,0.07594370096921921,16.28411865234375,649,,,,
0,0.2623884081840515,0.24448829889297485,0.07230681926012039,17.21814727783203,699,,,,
0,0.25842076539993286,0.25426292419433594,0.07962160557508469,17.46413230895996,749,,,,
0,0.26400026679039,0.2563479244709015,0.07410205900669098,18.224586486816406,799,,,,
0,0.25645002722740173,0.24573862552642822,0.06729403138160706,17.844459533691406,849,,,,
0,0.2727101147174835,0.2452612817287445,0.06936664879322052,17.58946418762207,899,,,,
0,0.2596297860145569,0.24216361343860626,0.0661148875951767,17.604873657226562,949,,,,
0,0.24008096754550934,0.2234039455652237,0.06168241798877716,16.17215347290039,999,,,,
0,0.2401934117078781,0.2251414656639099,0.05990128964185715,16.524017333984375,1049,,,,
0,0.2645631730556488,0.22816918790340424,0.059673745185136795,16.849544525146484,1099,,,,
0,0.24841992557048798,0.23781897127628326,0.06818018853664398,16.963878631591797,1149,,,,
0,0.28001752495765686,0.2451840043067932,0.06408387422561646,18.110013961791992,1199,,,,
0,0.24622578918933868,0.23036924004554749,0.059878069907426834,17.049118041992188,1249,,,,
0,0.2603045105934143,0.2350052148103714,0.06000155210494995,17.5003662109375,1299,,,,
0,0.2688399851322174,0.22601066529750824,0.05664314702153206,16.936752319335938,1349,,,,
0,0.25296974182128906,0.21846789121627808,0.05864277109503746,15.982512474060059,1399,,,,
0,0.254414826631546,0.2316463440656662,0.06004359945654869,17.160274505615234,1449,,,,
0,0.27773064374923706,0.23253346979618073,0.05771543085575104,17.48180389404297,1499,,,,
0,0.25621381402015686,0.2246057093143463,0.061900071799755096,16.27056312561035,1549,,,,
0,0.24649959802627563,0.22297292947769165,0.05985681340098381,16.31161117553711,1599,,,,
0,0.2741539776325226,0.233164981007576,0.059488389641046524,17.367660522460938,1649,,,,
0,0.26386135816574097,0.2189069390296936,0.05726145580410957,16.164548873901367,1699,,,,
0,0.24283485114574432,0.21099013090133667,0.052857108414173126,15.813302993774414,1749,,,,
0,0.26459020376205444,0.21994777023792267,0.05223117396235466,16.77165985107422,1799,,,,
0,0.277119904756546,0.2303091585636139,0.062022823840379715,16.82863426208496,1849,,,,
0,0.2521623373031616,0.21022704243659973,0.04722462594509125,16.300241470336914,1899,,,,
0,0.2613303065299988,0.22358787059783936,0.06254928559064865,16.103858947753906,1949,,,,
0,0.2448395937681198,0.2157323658466339,0.057716019451618195,15.801633834838867,1999,,,,
0,0.25481274724006653,0.21012307703495026,0.05826852098107338,15.185456275939941,2049,,,,
0,0.2481381744146347,0.1951218843460083,0.04716220125555992,14.795969009399414,2099,,,,
0,0.25324395298957825,0.21224552392959595,0.0631595328450203,14.908599853515625,2149,,,,
0,0.2620077431201935,0.2060035914182663,0.050344422459602356,15.56591796875,2199,,,,
0,0.2691916823387146,0.20475628972053528,0.05075758695602417,15.399869918823242,2249,,,,
0,0.2670472264289856,0.20589491724967957,0.051960963755846024,15.393396377563477,2299,,,,
0,0.2812638580799103,0.21418088674545288,0.0516946017742157,16.248628616333008,2349,,,,
0,0.27011969685554504,0.20995274186134338,0.05071496218442917,15.923779487609863,2399,,,,
0,0.25643491744995117,0.2034270465373993,0.05228179320693016,15.114524841308594,2449,,,,
0,0.24609853327274323,0.19040562212467194,0.04893287643790245,14.147274017333984,2499,,,,
0,0.27870267629623413,0.21644678711891174,0.05692189186811447,15.95249080657959,2549,,,,
0,0.2661164104938507,0.20221924781799316,0.05037230998277664,15.184694290161133,2599,,,,
0,0.28293997049331665,0.20418167114257812,0.046768154948949814,15.741351127624512,2649,,,,
0,0.24544063210487366,0.1904193013906479,0.05058399960398674,13.983530044555664,2699,,,,
0,0.2569867670536041,0.19475778937339783,0.046271912753582,14.848588943481445,2749,,,,
0,0.25605666637420654,0.19747202098369598,0.05149218440055847,14.597984313964844,2799,,,,
0,0.26685214042663574,0.19208887219429016,0.048213303089141846,14.387557029724121,2849,,,,
0,0.265193372964859,0.19427195191383362,0.04972415417432785,14.454780578613281,2899,,,,
0,0.279543399810791,0.191233828663826,0.04520007595419884,14.603374481201172,2949,,,,
0,0.25905734300613403,0.18516840040683746,0.04797421768307686,13.719419479370117,2999,,,,
0,0.2575569152832031,0.19261491298675537,0.04733576253056526,14.527915954589844,3049,,,,
0,0.2550933361053467,0.18695203959941864,0.052021607756614685,13.493043899536133,3099,,,,
0,0.26524630188941956,0.1944551020860672,0.04623531177639961,14.821980476379395,3149,,,,
0,0.26330044865608215,0.19583182036876678,0.0548127107322216,14.101911544799805,3199,,,,
0,0.27983272075653076,0.19361744821071625,0.05466495826840401,13.89525032043457,3249,,,,
0,0.27652063965797424,0.18901774287223816,0.0452992208302021,14.37185287475586,3299,,,,
0,0.2705529034137726,0.1792319416999817,0.04209839552640915,13.713354110717773,3349,,,,
0,0.28852006793022156,0.20213675498962402,0.051744453608989716,15.039229393005371,3399,,,,
0,0.2969735264778137,0.1995411515235901,0.04327724128961563,15.62639045715332,3449,,,,
0,0.2679082453250885,0.17976820468902588,0.04159333184361458,13.817487716674805,3499,,,,
0,0.2773067355155945,0.18932993710041046,0.04495285823941231,14.437707901000977,3549,,,,
0,0.28198638558387756,0.18901199102401733,0.04690604656934738,14.210594177246094,3599,,,,
0,0.27698951959609985,0.18739967048168182,0.04794664680957794,13.945302963256836,3649,,,,
0,0.281381756067276,0.19223515689373016,0.0488433837890625,14.339178085327148,3699,,,,
0,0.26710206270217896,0.1925020068883896,0.05563746765255928,13.686454772949219,3749,,,,
0,0.281634658575058,0.18393948674201965,0.042854685336351395,14.108481407165527,3799,,,,
0,0.25584545731544495,0.1732345074415207,0.04379689320921898,12.943760871887207,3849,,,,
0,0.2814798057079315,0.18373969197273254,0.044830095022916794,13.890959739685059,3899,,,,
0,0.28115224838256836,0.18283922970294952,0.04488905891776085,13.79501724243164,3949,,,,
