epoch,fit/grad_norm_pre_clip,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,2.270801544189453,0.9504481554031372,0.2590419352054596,7.6875,49,,,,,,
0,4.975952625274658,0.8154460191726685,0.26075854897499084,6.15625,99,,,,,,
0,3.3188250064849854,0.6202256083488464,0.22178809344768524,4.4375,149,,,,,,
0,1.8683313131332397,0.5297898650169373,0.18213362991809845,3.859375,199,,,,,,
0,1.8963181972503662,0.4625071883201599,0.1734446883201599,3.203125,249,,,,,,
0,1.9240087270736694,0.42697834968566895,0.13596270978450775,3.234375,299,,,,,,
0,1.2709022760391235,0.37570539116859436,0.11398664116859436,2.90625,349,,,,,,
0,1.206400752067566,0.33958205580711365,0.08567579835653305,2.828125,399,,,,,,
0,1.9163384437561035,0.4354763627052307,0.1464138776063919,3.203125,449,,,,,,
0,1.9334373474121094,0.34282055497169495,0.08500806242227554,2.875,499,,,,,,
0,3.5929207801818848,0.3140372037887573,0.09333408623933792,2.453125,549,,,,,,
0,5.238793849945068,0.3036256432533264,0.05850847065448761,2.71875,599,,,,,,
0,2.339660406112671,0.27799513936042786,0.05143265053629875,2.515625,649,,,,,,
0,2.453603506088257,0.29802992939949036,0.06560805439949036,2.578125,699,,,,,,
0,1.8813645839691162,0.27158400416374207,0.05674024298787117,2.390625,749,,,,,,
0,3.542837619781494,0.28648173809051514,0.05991922691464424,2.515625,799,,,,,,
0,1.2419370412826538,0.2575760781764984,0.05542764440178871,2.25,849,,,,,,
0,3.137763023376465,0.2708599269390106,0.056016188114881516,2.390625,899,,,,,,
0,1.9974405765533447,0.2572944760322571,0.05319291353225708,2.265625,949,,,,,,
0,1.9537914991378784,0.23475369811058044,0.04530057683587074,2.109375,999,,,,,,
0,1.0820096731185913,0.22944021224975586,0.05756521224975586,1.90625,1049,,,,,,
0,3.3948421478271484,0.26503175497055054,0.06678956001996994,2.203125,1099,,,,,,
0,1.7053591012954712,0.2477453202009201,0.0700109452009201,1.9765625,1149,,,,,,
0,1.8761522769927979,0.22692136466503143,0.04918699339032173,1.9765625,1199,,,,,,
0,1.4368873834609985,0.21718208491802216,0.052143026143312454,1.8359375,1249,,,,,,
0,1.1564396619796753,0.2263408601284027,0.04860648885369301,1.9765625,1299,,,,,,
0,1.5058720111846924,0.21789418160915375,0.04113636538386345,1.96875,1349,,,,,,
0,1.8343634605407715,0.2204972803592682,0.04862227290868759,1.90625,1399,,,,,,
0,2.338205099105835,0.22818495333194733,0.05630995333194733,1.9140625,1449,,,,,,
0,2.2929024696350098,0.20857340097427368,0.03669839724898338,1.9140625,1499,,,,,,
0,1.8232574462890625,0.19484500586986542,0.045430947095155716,1.6640625,1549,,,,,,
0,1.4929324388504028,0.21973328292369843,0.057623911648988724,1.796875,1599,,,,,,
0,1.7726287841796875,0.19945205748081207,0.04124893248081207,1.7578125,1649,,,,,,
0,1.324824333190918,0.21756237745285034,0.03787487745285034,2.0,1699,,,,,,
0,1.7985620498657227,0.20885269343852997,0.05162613466382027,1.75,1749,,,,,,
0,2.2896623611450195,0.24005702137947083,0.06329921633005142,1.96875,1799,,,,,,
0,1.5052615404129028,0.24771873652935028,0.05924217030405998,2.09375,1849,,,,,,
0,2.122774600982666,0.19973082840442657,0.04738708212971687,1.6953125,1899,,,,,,
0,2.566622018814087,0.2457454651594162,0.0777767151594162,1.8671875,1949,,,,,,
0,1.6293119192123413,0.21500694751739502,0.061686642467975616,1.703125,1999,,,,,,
0,1.9091565608978271,0.2017647624015808,0.04551476612687111,1.734375,2049,,,,,,
0,1.979158639907837,0.2146453708410263,0.05058286711573601,1.8203125,2099,,,,,,
0,1.8125964403152466,0.2044551968574524,0.048205189406871796,1.734375,2149,,,,,,
0,1.4372639656066895,0.20906244218349457,0.04890619218349457,1.78125,2199,,,,,,
0,2.6699509620666504,0.2039894312620163,0.038950372487306595,1.8359375,2249,,,,,,
0,2.0680408477783203,0.21194972097873688,0.044957537204027176,1.859375,2299,,,,,,
0,2.271679401397705,0.23041383922100067,0.05756227299571037,1.921875,2349,,,,,,
0,1.5258266925811768,0.2216116040945053,0.05266629531979561,1.875,2399,,,,,,
0,2.2898175716400146,0.19683770835399628,0.04449395835399628,1.6875,2449,,,,,,
0,1.3247588872909546,0.2293749451637268,0.062382765114307404,1.8515625,2499,,,,,,
0,1.5266581773757935,0.2002812623977661,0.04305469989776611,1.7421875,2549,,,,,,
0,2.0658655166625977,0.24591344594955444,0.058413438498973846,2.078125,2599,,,,,,
0,1.7428741455078125,0.22618457674980164,0.052356455475091934,1.9296875,2649,,,,,,
0,1.488706350326538,0.18895208835601807,0.03563178330659866,1.703125,2699,,,,,,
0,1.8953571319580078,0.2039748877286911,0.0555373914539814,1.6484375,2749,,,,,,
0,1.3827359676361084,0.1994169056415558,0.03926064819097519,1.78125,2799,,,,,,
0,2.448028326034546,0.18706169724464417,0.03960075601935387,1.640625,2849,,,,,,
0,1.3593568801879883,0.19112351536750793,0.04170946031808853,1.6640625,2899,,,,,,
0,1.503698706626892,0.21453116834163666,0.046562422066926956,1.8671875,2949,,,,,,
0,1.0167053937911987,0.1985391527414322,0.04131259024143219,1.7421875,2999,,,,,,
0,1.6455538272857666,0.2418096363544464,0.06700494885444641,1.9453125,3049,,,,,,
0,1.4466593265533447,0.1993824541568756,0.04313245415687561,1.734375,3099,,,,,,
0,2.8851518630981445,0.23988032341003418,0.05823970586061478,2.015625,3149,,,,,,
0,1.2446799278259277,0.1930268406867981,0.0406830832362175,1.6875,3199,,,,,,
0,1.6670372486114502,0.19804666936397552,0.04082011058926582,1.75,3249,,,,,,
0,1.2810838222503662,0.20136934518814087,0.043166227638721466,1.7578125,3299,,,,,,
