epoch,fit/grad_norm_pre_clip,fit/loss,fit/pred_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step
0,0.12824325263500214,0.2562344968318939,0.2562344968318939,49,,,,
0,0.15799371898174286,0.26950690150260925,0.26950690150260925,99,,,,
0,0.07596559822559357,0.13571985065937042,0.13571985065937042,149,,,,
0,0.07750840485095978,0.14567852020263672,0.14567852020263672,199,,,,
0,0.05091981217265129,0.07914429157972336,0.07914429157972336,249,,,,
0,0.08063258230686188,0.10325589776039124,0.10325589776039124,299,,,,
0,0.1376231610774994,0.09499263763427734,0.09499263763427734,349,,,,
0,0.10155922174453735,0.06302087754011154,0.06302087754011154,399,,,,
0,0.12119047343730927,0.07617470622062683,0.07617470622062683,449,,,,
0,0.09705384820699692,0.05665413662791252,0.05665413662791252,499,,,,
0,0.1445487141609192,0.050509028136730194,0.050509028136730194,549,,,,
0,0.11873970925807953,0.046146541833877563,0.046146541833877563,599,,,,
0,0.10607560724020004,0.043788451701402664,0.043788451701402664,649,,,,
0,0.08742924779653549,0.04025399684906006,0.04025399684906006,699,,,,
0,0.21413886547088623,0.09043891727924347,0.09043891727924347,749,,,,
0,0.1405789703130722,0.05746057257056236,0.05746057257056236,799,,,,
0,0.10178035497665405,0.04356417432427406,0.04356417432427406,849,,,,
0,0.10146618634462357,0.04235018044710159,0.04235018044710159,899,,,,
0,0.12292911112308502,0.046331241726875305,0.046331241726875305,949,,,,
0,0.07983238250017166,0.033240385353565216,0.033240385353565216,999,,,,
0,0.12309915572404861,0.04664912074804306,0.04664912074804306,1049,,,,
0,0.12559127807617188,0.04418604448437691,0.04418604448437691,1099,,,,
0,0.1138395369052887,0.0413341261446476,0.0413341261446476,1149,,,,
0,0.13099919259548187,0.053706467151641846,0.053706467151641846,1199,,,,
0,0.11292731761932373,0.03646043315529823,0.03646043315529823,1249,,,,
0,0.15634217858314514,0.053930092602968216,0.053930092602968216,1299,,,,
0,0.14659418165683746,0.03822599723935127,0.03822599723935127,1349,,,,
0,0.17518699169158936,0.04731433838605881,0.04731433838605881,1399,,,,
0,0.12115412205457687,0.04110788181424141,0.04110788181424141,1449,,,,
0,0.11466063559055328,0.034237369894981384,0.034237369894981384,1499,,,,
0,0.13700924813747406,0.05780953913927078,0.05780953913927078,1549,,,,
0,0.14417791366577148,0.05142023041844368,0.05142023041844368,1599,,,,
0,0.16629372537136078,0.055444080382585526,0.055444080382585526,1649,,,,
0,0.13135842978954315,0.05224209278821945,0.05224209278821945,1699,,,,
0,0.11945366859436035,0.04117663949728012,0.04117663949728012,1749,,,,
0,0.12082536518573761,0.04235122725367546,0.04235122725367546,1799,,,,
0,0.14588563144207,0.044366080313920975,0.044366080313920975,1849,,,,
0,0.15393707156181335,0.04861216992139816,0.04861216992139816,1899,,,,
0,0.13470910489559174,0.039158184081315994,0.039158184081315994,1949,,,,
0,0.11441383510828018,0.03417745605111122,0.03417745605111122,1999,,,,
0,0.1270236074924469,0.04417351633310318,0.04417351633310318,2049,,,,
0,0.15323306620121002,0.04625976085662842,0.04625976085662842,2099,,,,
0,0.14043867588043213,0.041929081082344055,0.041929081082344055,2149,,,,
0,0.11830546706914902,0.03538715839385986,0.03538715839385986,2199,,,,
0,0.11306270211935043,0.03531287983059883,0.03531287983059883,2249,,,,
0,0.1636577844619751,0.04570969566702843,0.04570969566702843,2299,,,,
0,0.1194525808095932,0.0341288298368454,0.0341288298368454,2349,,,,
0,0.14765535295009613,0.04171931743621826,0.04171931743621826,2399,,,,
0,0.11253691464662552,0.036142945289611816,0.036142945289611816,2449,,,,
0,0.11662555485963821,0.029270734637975693,0.029270734637975693,2499,,,,
0,0.13206876814365387,0.04928557202219963,0.04928557202219963,2549,,,,
0,0.14595986902713776,0.04065747931599617,0.04065747931599617,2599,,,,
0,0.14154060184955597,0.04017780348658562,0.04017780348658562,2649,,,,
0,0.13370530307292938,0.049762558192014694,0.049762558192014694,2699,,,,
0,0.18596696853637695,0.05087277293205261,0.05087277293205261,2749,,,,
0,0.11333174258470535,0.0362432487308979,0.0362432487308979,2799,,,,
0,0.19051411747932434,0.03492230921983719,0.03492230921983719,2849,,,,
0,0.19178363680839539,0.0328269861638546,0.0328269861638546,2899,,,,
0,0.1386840045452118,0.028630495071411133,0.028630495071411133,2949,,,,
0,0.11264973133802414,0.03870429843664169,0.03870429843664169,2999,,,,
0,0.08877620100975037,0.024938682094216347,0.024938682094216347,3049,,,,
0,0.1379106193780899,0.03595947101712227,0.03595947101712227,3099,,,,
0,0.1195785403251648,0.03204433247447014,0.03204433247447014,3149,,,,
0,0.17165443301200867,0.043631087988615036,0.043631087988615036,3199,,,,
0,0.12602446973323822,0.03655793517827988,0.03655793517827988,3249,,,,
0,0.12893866002559662,0.03768780827522278,0.03768780827522278,3299,,,,
0,0.14980989694595337,0.04028288275003433,0.04028288275003433,3349,,,,
0,0.09809096157550812,0.03068464994430542,0.03068464994430542,3399,,,,
0,0.15165910124778748,0.03450056165456772,0.03450056165456772,3449,,,,
0,0.0947914645075798,0.025758609175682068,0.025758609175682068,3499,,,,
0,0.15359453856945038,0.04631843417882919,0.04631843417882919,3549,,,,
0,0.11350826174020767,0.0258171483874321,0.0258171483874321,3599,,,,
0,0.12945595383644104,0.035611171275377274,0.035611171275377274,3649,,,,
0,0.1283329576253891,0.02911846898496151,0.02911846898496151,3699,,,,
0,0.10841383785009384,0.02810613624751568,0.02810613624751568,3749,,,,
0,0.09879475086927414,0.025985674932599068,0.025985674932599068,3799,,,,
0,0.11221589893102646,0.03560539707541466,0.03560539707541466,3849,,,,
0,0.11535658687353134,0.02835845947265625,0.02835845947265625,3899,,,,
0,0.15280760824680328,0.04073372483253479,0.04073372483253479,3949,,,,
0,0.12495105713605881,0.026420533657073975,0.026420533657073975,3999,,,,
0,0.1266258805990219,0.03134726360440254,0.03134726360440254,4049,,,,
0,0.14665067195892334,0.035201624035835266,0.035201624035835266,4099,,,,
0,0.12026600539684296,0.032415151596069336,0.032415151596069336,4149,,,,
0,0.09014483541250229,0.027160584926605225,0.027160584926605225,4199,,,,
0,0.11207038909196854,0.029162440448999405,0.029162440448999405,4249,,,,
0,0.15099743008613586,0.027261987328529358,0.027261987328529358,4299,,,,
0,0.11579921096563339,0.03043963573873043,0.03043963573873043,4349,,,,
0,0.15255460143089294,0.03731276094913483,0.03731276094913483,4399,,,,
0,0.15506258606910706,0.039391372352838516,0.039391372352838516,4449,,,,
0,0.11938108503818512,0.023827243596315384,0.023827243596315384,4499,,,,
0,0.1389731615781784,0.028128687292337418,0.028128687292337418,4549,,,,
0,0.16344210505485535,0.04562360793352127,0.04562360793352127,4599,,,,
0,0.17001859843730927,0.029595699161291122,0.029595699161291122,4649,,,,
0,0.20652514696121216,0.030541565269231796,0.030541565269231796,4699,,,,
0,0.12322146445512772,0.03592380881309509,0.03592380881309509,4749,,,,
0,0.17200230062007904,0.033016711473464966,0.033016711473464966,4799,,,,
0,0.11842672526836395,0.030107716098427773,0.030107716098427773,4849,,,,
0,0.1052747517824173,0.021387901157140732,0.021387901157140732,4899,,,,
0,0.12359317392110825,0.030974099412560463,0.030974099412560463,4949,,,,
0,0.16499915719032288,0.03765410929918289,0.03765410929918289,4999,,,,
0,0.13870343565940857,0.027828624472022057,0.027828624472022057,5049,,,,
0,0.13657209277153015,0.036654360592365265,0.036654360592365265,5099,,,,
0,0.11600153148174286,0.03802494332194328,0.03802494332194328,5149,,,,
0,0.11918558925390244,0.031730301678180695,0.031730301678180695,5199,,,,
0,0.1492316871881485,0.039464786648750305,0.039464786648750305,5249,,,,
0,0.11998216807842255,0.02460051141679287,0.02460051141679287,5299,,,,
0,0.10661379992961884,0.025893498212099075,0.025893498212099075,5349,,,,
0,0.12049812078475952,0.026476049795746803,0.026476049795746803,5399,,,,
0,0.12953001260757446,0.02857985720038414,0.02857985720038414,5449,,,,
0,0.13002218306064606,0.03002774715423584,0.03002774715423584,5499,,,,
0,0.1389114260673523,0.0305315051227808,0.0305315051227808,5549,,,,
0,0.12793676555156708,0.024432655423879623,0.024432655423879623,5599,,,,
0,0.13777123391628265,0.03658166155219078,0.03658166155219078,5649,,,,
0,0.12778228521347046,0.03133942186832428,0.03133942186832428,5699,,,,
0,0.10830484330654144,0.02980051375925541,0.02980051375925541,5749,,,,
0,0.12702807784080505,0.0319957509636879,0.0319957509636879,5799,,,,
0,0.10075823217630386,0.02667112462222576,0.02667112462222576,5849,,,,
0,0.14317001402378082,0.0489046648144722,0.0489046648144722,5899,,,,
0,0.14416219294071198,0.027617139741778374,0.027617139741778374,5949,,,,
0,0.11661514639854431,0.026106279343366623,0.026106279343366623,5999,,,,
0,0.10795840620994568,0.03144815191626549,0.03144815191626549,6049,,,,
0,0.09707852452993393,0.02416909672319889,0.02416909672319889,6099,,,,
0,0.10703965276479721,0.024115361273288727,0.024115361273288727,6149,,,,
0,0.11626157909631729,0.029960036277770996,0.029960036277770996,6199,,,,
0,0.15266652405261993,0.030592838302254677,0.030592838302254677,6249,,,,
0,0.12682901322841644,0.032578177750110626,0.032578177750110626,6299,,,,
0,0.14508594572544098,0.03221848979592323,0.03221848979592323,6349,,,,
0,0.14189280569553375,0.030688365921378136,0.030688365921378136,6399,,,,
0,0.12852045893669128,0.02848411537706852,0.02848411537706852,6449,,,,
0,0.11870524287223816,0.033193375915288925,0.033193375915288925,6499,,,,
0,0.11698459088802338,0.02732810564339161,0.02732810564339161,6549,,,,
0,0.1671675741672516,0.04738740995526314,0.04738740995526314,6599,,,,
0,0.1099664717912674,0.025010885670781136,0.025010885670781136,6649,,,,
0,0.11736311763525009,0.023375872522592545,0.023375872522592545,6699,,,,
0,0.10960197448730469,0.02956167794764042,0.02956167794764042,6749,,,,
