epoch,fit/grad_norm,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,0.9999993443489075,0.6416549682617188,0.23931118845939636,4.46875,49,,,,,,
0,0.9999991059303284,0.5302599668502808,0.20213498175144196,3.65625,99,,,,,,
0,0.9999997019767761,0.47147923707962036,0.14530734717845917,3.625,149,,,,,,
0,0.9999995231628418,0.38107407093048096,0.11154280602931976,3.0,199,,,,,,
0,0.999999463558197,0.37918442487716675,0.09988754987716675,3.09375,249,,,,,,
0,0.9999993443489075,0.3794574737548828,0.12359809875488281,2.84375,299,,,,,,
0,0.8452028036117554,0.3270834684371948,0.09954439848661423,2.53125,349,,,,,,
0,0.9999990463256836,0.3379562795162201,0.09869847446680069,2.65625,399,,,,,,
0,0.999999463558197,0.3496074974536896,0.10253718495368958,2.75,449,,,,,,
0,0.9999997019767761,0.30090439319610596,0.07727159559726715,2.484375,499,,,,,,
0,0.9999996423721313,0.28252744674682617,0.06475400179624557,2.421875,549,,,,,,
0,0.9999997019767761,0.29919981956481934,0.07849670946598053,2.453125,599,,,,,,
0,0.9999995231628418,0.259510338306427,0.0583384707570076,2.234375,649,,,,,,
0,0.9999995231628418,0.25472551584243774,0.06234269216656685,2.140625,699,,,,,,
0,0.9999994039535522,0.2562366724014282,0.06190072372555733,2.15625,749,,,,,,
0,0.9999995231628418,0.28917643427848816,0.06554361432790756,2.484375,799,,,,,,
0,0.9999995231628418,0.26808297634124756,0.08058296889066696,2.078125,849,,,,,,
0,0.9999997019767761,0.2337840497493744,0.05507311597466469,1.984375,899,,,,,,
0,0.9999997615814209,0.2559207081794739,0.07135038077831268,2.046875,949,,,,,,
0,0.9999995231628418,0.24360163509845734,0.06391413509845734,2.0,999,,,,,,
0,0.9999991655349731,0.22861520946025848,0.04013865068554878,2.09375,1049,,,,,,
0,0.9999997019767761,0.27740898728370667,0.07330743223428726,2.265625,1099,,,,,,
0,0.9999997019767761,0.23696185648441315,0.054344672709703445,2.03125,1149,,,,,,
0,0.9999993443489075,0.2415027618408203,0.06865119934082031,1.921875,1199,,,,,,
0,0.9999991655349731,0.21207168698310852,0.04605606570839882,1.84375,1249,,,,,,
0,0.9999991059303284,0.21412010490894318,0.045174792408943176,1.875,1299,,,,,,
0,0.9999998807907104,0.23933832347393036,0.05476801469922066,2.046875,1349,,,,,,
0,0.9999998211860657,0.227385014295578,0.055510010570287704,1.90625,1399,,,,,,
0,0.9999998211860657,0.20943769812583923,0.04537519812583923,1.828125,1449,,,,,,
0,0.9999994039535522,0.22928102314472198,0.06912477314472198,1.78125,1499,,,,,,
0,0.9999992847442627,0.2199985384941101,0.05691259354352951,1.8125,1549,,,,,,
0,0.9999997019767761,0.2045891433954239,0.04443288967013359,1.78125,1599,,,,,,
0,0.9999995827674866,0.21473747491836548,0.05165153741836548,1.8125,1649,,,,,,
0,0.9999997615814209,0.20321696996688843,0.056732602417469025,1.6328125,1699,,,,,,
0,0.9999995827674866,0.21348872780799866,0.04649653658270836,1.8515625,1749,,,,,,
0,0.9999997019767761,0.22279107570648193,0.06361138820648193,1.765625,1799,,,,,,
0,0.9999994039535522,0.21313582360744476,0.047120194882154465,1.84375,1849,,,,,,
0,0.9999997615814209,0.22828029096126556,0.056405287235975266,1.90625,1899,,,,,,
0,0.9999993443489075,0.21405082941055298,0.04510551691055298,1.875,1949,,,,,,
0,0.9999997019767761,0.2072930783033371,0.043230582028627396,1.828125,1999,,,,,,
0,0.9999996423721313,0.21001531183719635,0.05278874561190605,1.7421875,2049,,,,,,
0,0.9999997615814209,0.2130577117204666,0.048995207995176315,1.828125,2099,,,,,,
0,0.9999995231628418,0.21040445566177368,0.051224760711193085,1.765625,2149,,,,,,
0,0.9999998211860657,0.2181445062160492,0.05603513494133949,1.796875,2199,,,,,,
0,0.9999994039535522,0.20218722522258759,0.047890353947877884,1.7109375,2249,,,,,,
0,0.999999463558197,0.20001469552516937,0.05060063675045967,1.65625,2299,,,,,,
0,0.9999996423721313,0.20567938685417175,0.05235907435417175,1.703125,2349,,,,,,
0,0.9999996423721313,0.2122178077697754,0.04229592904448509,1.8828125,2399,,,,,,
0,0.9999995827674866,0.22040051221847534,0.06805676966905594,1.6875,2449,,,,,,
0,0.9999997019767761,0.20310112833976746,0.043921440839767456,1.765625,2499,,,,,,
0,0.9999993443489075,0.18116165697574615,0.03858353570103645,1.5859375,2549,,,,,,
0,0.999999463558197,0.21488527953624725,0.043986838310956955,1.8984375,2599,,,,,,
0,0.9999996423721313,0.18954290449619293,0.03915227949619293,1.671875,2649,,,,,,
0,0.9999994039535522,0.18469664454460144,0.03821227699518204,1.6328125,2699,,,,,,
0,0.9999996423721313,0.2012663334608078,0.0381803959608078,1.8125,2749,,,,,,
0,0.9999995827674866,0.17078553140163422,0.034066785126924515,1.515625,2799,,,,,,
0,0.9999997019767761,0.19718730449676514,0.04484354704618454,1.6953125,2849,,,,,,
0,0.9999997019767761,0.20509719848632812,0.04298782721161842,1.796875,2899,,,,,,
0,0.9999995827674866,0.23545843362808228,0.07432562857866287,1.7890625,2949,,,,,,
0,0.999999463558197,0.192946195602417,0.03669619560241699,1.734375,2999,,,,,,
0,0.9999997019767761,0.19750429689884186,0.04125429689884186,1.734375,3049,,,,,,
0,0.9999995827674866,0.18852192163467407,0.042037539184093475,1.625,3099,,,,,,
0,0.9999998211860657,0.20268386602401733,0.04545729607343674,1.7421875,3149,,,,,,
0,0.9999996423721313,0.2093939334154129,0.0521673746407032,1.75,3199,,,,,,
0,0.9999994039535522,0.18608452379703522,0.03667046129703522,1.6640625,3249,,,,,,
0,0.9999998807907104,0.21593588590621948,0.054803069680929184,1.7890625,3299,,,,,,
0,0.9999994039535522,0.22382260859012604,0.05976010859012604,1.8203125,3349,,,,,,
0,0.9999997615814209,0.2250976413488388,0.05224607512354851,1.921875,3399,,,,,,
0,0.9999997615814209,0.20516592264175415,0.03817374259233475,1.859375,3449,,,,,,
0,0.9999992251396179,0.19463777542114258,0.04912996292114258,1.6171875,3499,,,,,,
0,0.9999995827674866,0.20354869961738586,0.051204949617385864,1.6875,3549,,,,,,
0,0.9999997019767761,0.2201019525527954,0.05408632755279541,1.84375,3599,,,,,,
0,0.9999996423721313,0.18571802973747253,0.043139901012182236,1.5859375,3649,,,,,,
0,0.999999463558197,0.1942792385816574,0.03705267980694771,1.7421875,3699,,,,,,
0,0.9999993443489075,0.1796654760837555,0.03220454230904579,1.640625,3749,,,,,,
0,0.9999996423721313,0.20798717439174652,0.04587779566645622,1.8046875,3799,,,,,,
0,0.9999994039535522,0.1930655837059021,0.0387687161564827,1.71875,3849,,,,,,
0,0.9999997019767761,0.18387649953365326,0.03250931575894356,1.6796875,3899,,,,,,
0,0.999999463558197,0.2027766853570938,0.04066731408238411,1.8046875,3949,,,,,,
0,0.9999995827674866,0.1967865526676178,0.042489681392908096,1.71875,3999,,,,,,
0,0.9999993443489075,0.17401441931724548,0.029483165591955185,1.6015625,4049,,,,,,
0,0.9999996423721313,0.20294614136219025,0.04571957886219025,1.75,4099,,,,,,
0,0.9999996423721313,0.21772009134292603,0.047798216342926025,1.890625,4149,,,,,,
