epoch,fit/grad_norm,fit/loss,fit/pred_loss,fit/rand_diff_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,0.9999995827674866,0.6578512787818909,0.22629483044147491,1.1634609699249268,4.65625,49,,,,,,
0,0.9999996423721313,0.6254758834838867,0.2849356234073639,1.2415317296981812,3.65625,99,,,,,,
0,0.9999995231628418,0.4532613754272461,0.14532910287380219,1.3010385036468506,3.28125,149,,,,,,
0,0.9999992251396179,0.4365909993648529,0.1322072595357895,1.3368099927902222,3.234375,199,,,,,,
0,0.999999463558197,0.3737921416759491,0.11439786106348038,1.3300549983978271,2.734375,249,,,,,,
0,0.9999992847442627,0.37171250581741333,0.14148765802383423,1.3427987098693848,2.40625,299,,,,,,
0,0.999999463558197,0.36910849809646606,0.11056143790483475,1.342989444732666,2.71875,349,,,,,,
0,0.9999991655349731,0.346192330121994,0.10510727018117905,1.3546000719070435,2.53125,399,,,,,,
0,0.9999992251396179,0.35475218296051025,0.12702102959156036,1.3863983154296875,2.375,449,,,,,,
0,0.9999989867210388,0.35242724418640137,0.11396919190883636,1.3848669528961182,2.5,499,,,,,,
0,0.9999994039535522,0.3569931983947754,0.09141317754983902,1.36268949508667,2.796875,549,,,,,,
0,0.999999463558197,0.3295331299304962,0.0782010480761528,1.4027377367019653,2.640625,599,,,,,,
0,0.9999997615814209,0.31539371609687805,0.06614670902490616,1.4872008562088013,2.609375,649,,,,,,
0,0.9999996423721313,0.2994323670864105,0.056798867881298065,1.5094419717788696,2.53125,699,,,,,,
0,0.9999995827674866,0.34354567527770996,0.10340473800897598,1.5531585216522217,2.5,749,,,,,,
0,0.9999996423721313,0.29240113496780396,0.0775974690914154,1.5584931373596191,2.21875,799,,,,,,
0,0.9999998211860657,0.2652949392795563,0.052269939333200455,1.5759389400482178,2.1875,849,,,,,,
0,0.9999993443489075,0.28757965564727783,0.06646519154310226,1.6036325693130493,2.28125,899,,,,,,
0,0.9999994039535522,0.2655677795410156,0.04999740794301033,1.635163426399231,2.21875,949,,,,,,
0,0.9999994039535522,0.26406407356262207,0.05907513201236725,1.6512386798858643,2.09375,999,,,,,,
0,0.9999992847442627,0.2794720232486725,0.07785256952047348,1.7049140930175781,2.046875,1049,,,,,,
0,0.9999994039535522,0.2618436813354492,0.06496766954660416,1.7188529968261719,2.0,1099,,,,,,
0,0.9999995827674866,0.25829485058784485,0.06474999338388443,1.7763620615005493,1.953125,1149,,,,,,
0,0.9999997019767761,0.26191645860671997,0.06665000319480896,1.8508652448654175,1.96875,1199,,,,,,
0,0.9999993443489075,0.23879827558994293,0.04656471684575081,1.7428879737854004,1.9375,1249,,,,,,
0,0.9999993443489075,0.2726277709007263,0.07860563695430756,1.9217431545257568,1.9375,1299,,,,,,
0,0.9999991059303284,0.24016186594963074,0.055887844413518906,1.9234950542449951,1.8359375,1349,,,,,,
0,0.9999995827674866,0.2660583257675171,0.08320091664791107,1.781835913658142,1.8359375,1399,,,,,,
0,0.9999990463256836,0.2617042362689972,0.06327763199806213,1.8739100694656372,2.0,1449,,,,,,
0,0.9999992251396179,0.24062970280647278,0.05432315543293953,1.9314355850219727,1.859375,1499,,,,,,
0,0.8735364079475403,0.2473134994506836,0.07868427038192749,1.823861002922058,1.671875,1549,,,,,,
0,0.9440529942512512,0.2603762447834015,0.07308179885149002,1.932570219039917,1.8671875,1599,,,,,,
0,0.9999991655349731,0.2944805324077606,0.09550808370113373,1.9284942150115967,2.0,1649,,,,,,
0,0.9999991059303284,0.2539461851119995,0.08353186398744583,1.8070578575134277,1.6953125,1699,,,,,,
0,0.9999990463256836,0.2441958487033844,0.05959039926528931,1.9566380977630615,1.8359375,1749,,,,,,
0,0.9999991059303284,0.24991655349731445,0.06892130523920059,1.8885877132415771,1.796875,1799,,,,,,
0,0.9999990463256836,0.24954171478748322,0.06792517006397247,1.8530604839324951,1.8125,1849,,,,,,
0,0.9999991059303284,0.25960835814476013,0.06863699853420258,1.9096357822418213,1.90625,1899,,,,,,
0,0.9999992847442627,0.22725461423397064,0.054246313869953156,1.871142864227295,1.71875,1949,,,,,,
0,0.9999992847442627,0.2587827146053314,0.060280945152044296,1.8814263343811035,2.0,1999,,,,,,
0,0.9542420506477356,0.2310565710067749,0.05198930948972702,1.9887572526931763,1.765625,2049,,,,,,
0,0.7071338295936584,0.25924989581108093,0.0715409517288208,1.9740188121795654,1.8671875,2099,,,,,,
0,0.7706218957901001,0.22251275181770325,0.04893198236823082,1.9283883571624756,1.7109375,2149,,,,,,
0,0.9999993443489075,0.22867758572101593,0.053465936332941055,1.8961647748947144,1.734375,2199,,,,,,
0,0.8962000012397766,0.22571246325969696,0.049755290150642395,1.970716953277588,1.734375,2249,,,,,,
0,0.9999991059303284,0.2676803171634674,0.08133123070001602,1.9356894493103027,1.8515625,2299,,,,,,
0,0.9999991655349731,0.2504419982433319,0.06039469689130783,1.817230463027954,1.90625,2349,,,,,,
0,0.6590495705604553,0.21015499532222748,0.04191187024116516,1.8829057216644287,1.6640625,2399,,,,,,
0,0.9999992847442627,0.21132256090641022,0.04469408839941025,1.8190970420837402,1.6484375,2449,,,,,,
0,0.8772045969963074,0.2177995890378952,0.04282379895448685,1.872579574584961,1.734375,2499,,,,,,
0,0.8323683142662048,0.24258683621883392,0.06755577772855759,1.8781050443649292,1.734375,2549,,,,,,
0,0.9999995827674866,0.24569520354270935,0.05846591666340828,2.023710250854492,1.859375,2599,,,,,,
0,0.8140854239463806,0.2315114140510559,0.05161872133612633,1.9736442565917969,1.78125,2649,,,,,,
0,0.9012130498886108,0.2288215458393097,0.050257377326488495,1.8407905101776123,1.78125,2699,,,,,,
0,0.9851352572441101,0.24575912952423096,0.06793908774852753,1.8640354871749878,1.7734375,2749,,,,,,
0,0.9489270448684692,0.23351211845874786,0.05731631815433502,1.896923303604126,1.75,2799,,,,,,
0,0.999999463558197,0.23915742337703705,0.0552251823246479,1.9869740009307861,1.8203125,2849,,,,,,
0,0.8234743475914001,0.21480922400951385,0.03181314468383789,1.8933582305908203,1.8203125,2899,,,,,,
0,0.9067350625991821,0.22788141667842865,0.04457281157374382,2.022266387939453,1.8125,2949,,,,,,
0,0.6931877732276917,0.22622598707675934,0.048094552010297775,1.8951749801635742,1.7734375,2999,,,,,,
0,0.5989518761634827,0.2108687460422516,0.04250429943203926,1.7973828315734863,1.671875,3049,,,,,,
0,0.6587368249893188,0.22269314527511597,0.04494248703122139,1.857096791267395,1.765625,3099,,,,,,
0,0.7904054522514343,0.22811546921730042,0.05367928743362427,1.9162745475769043,1.7265625,3149,,,,,,
0,0.7180994153022766,0.2507459819316864,0.05574139580130577,1.9223319292068481,1.953125,3199,,,,,,
0,0.714998722076416,0.22002090513706207,0.052670348435640335,1.7936493158340454,1.65625,3249,,,,,,
0,0.9999991059303284,0.21178282797336578,0.046745073050260544,1.8553376197814941,1.625,3299,,,,,,
0,0.8001423478126526,0.21362082660198212,0.039541978389024734,1.8805413246154785,1.7265625,3349,,,,,,
0,0.8554059863090515,0.224320188164711,0.05050274357199669,1.8543998003005981,1.7265625,3399,,,,,,
0,0.9999992847442627,0.2367207407951355,0.05457663536071777,1.9058167934417725,1.8125,3449,,,,,,
0,0.9999990463256836,0.2285936176776886,0.04471238702535629,1.8842153549194336,1.8359375,3499,,,,,,
0,0.9999992251396179,0.27249911427497864,0.07724467664957047,1.9473193883895874,1.953125,3549,,,,,,
0,0.7137399315834045,0.23446273803710938,0.041428327560424805,1.9206280708312988,1.9296875,3599,,,,,,
0,0.7776074409484863,0.22141660749912262,0.05067174509167671,1.840111255645752,1.6875,3649,,,,,,
0,0.6718587279319763,0.22464953362941742,0.035339485853910446,1.9388172626495361,1.8828125,3699,,,,,,
0,0.8767521977424622,0.22470957040786743,0.04180387780070305,1.8843185901641846,1.8203125,3749,,,,,,
0,0.9999992251396179,0.2130686491727829,0.037656232714653015,1.9162415266036987,1.734375,3799,,,,,,
0,0.9502331614494324,0.209671750664711,0.0412641204893589,1.899357557296753,1.65625,3849,,,,,,
0,0.7495299577713013,0.23283813893795013,0.03765861317515373,1.9398274421691895,1.953125,3899,,,,,,
0,0.7644129395484924,0.2535315155982971,0.06241749972105026,1.8262439966201782,1.921875,3949,,,,,,
0,0.760013222694397,0.1983240842819214,0.03353022783994675,1.8309478759765625,1.6328125,3999,,,,,,
0,0.6993812322616577,0.21517053246498108,0.042637813836336136,1.8235855102539062,1.71875,4049,,,,,,
0,0.9999992251396179,0.23715098202228546,0.05800126865506172,1.899346947669983,1.78125,4099,,,,,,
0,0.9999991059303284,0.22969025373458862,0.05156967416405678,1.8940892219543457,1.765625,4149,,,,,,
0,0.8858916759490967,0.22173386812210083,0.043794095516204834,1.8760089874267578,1.765625,4199,,,,,,
0,0.8815938234329224,0.2374180108308792,0.05391288921236992,1.9442617893218994,1.8203125,4249,,,,,,
0,0.735360324382782,0.21606867015361786,0.03801129385828972,1.887768268585205,1.765625,4299,,,,,,
0,0.9999992847442627,0.21316805481910706,0.049195390194654465,1.9441413879394531,1.609375,4349,,,,,,
0,0.9999991655349731,0.2226286381483078,0.049334995448589325,1.8996763229370117,1.71875,4399,,,,,,
0,0.9999991059303284,0.21937845647335052,0.047422051429748535,1.8636090755462646,1.703125,4449,,,,,,
0,0.9999992251396179,0.23552022874355316,0.04240019619464874,1.9291912317276,1.9296875,4499,,,,,,
0,0.9999992251396179,0.2325238138437271,0.05314059928059578,1.8250410556793213,1.7890625,4549,,,,,,
0,0.9999992847442627,0.24502603709697723,0.0612269788980484,1.8759994506835938,1.8359375,4599,,,,,,
0,0.6986116170883179,0.23340381681919098,0.04537106305360794,1.8110888004302979,1.8828125,4649,,,,,,
0,0.7597344517707825,0.20448215305805206,0.0361715704202652,1.8896517753601074,1.65625,4699,,,,,,
0,0.6777822971343994,0.19898369908332825,0.044771287590265274,1.7493658065795898,1.5234375,4749,,,,,,
0,0.9999993443489075,0.24286802113056183,0.06770501285791397,1.891301155090332,1.734375,4799,,,,,,
0,0.7508044838905334,0.21130356192588806,0.034180376678705215,1.7943507432937622,1.765625,4849,,,,,,
0,0.6995484828948975,0.1927812248468399,0.02878289856016636,1.9467077255249023,1.609375,4899,,,,,,
0,0.8555811047554016,0.22801432013511658,0.047966353595256805,1.8915139436721802,1.7890625,4949,,,,,,
0,0.9075822830200195,0.23019221425056458,0.05458133667707443,1.838430404663086,1.75,4999,,,,,,
,,,,,,0,,0.2114124447107315,,0.03172494098544121,,1.9921875
,,,,,,1,,0.23498988151550293,,0.05920863896608353,,1.953125
,,,,,,2,,0.2632310688495636,,0.0532701313495636,,2.328125
,,,,,,3,,0.23807653784751892,,0.05057653412222862,,2.078125
,,,,,,4,,0.24768248200416565,,0.036744989454746246,,2.34375
,,,,,,5,,0.24990738928318024,,0.051665205508470535,,2.203125
,,,,,,6,,0.2663508951663971,,0.046624328941106796,,2.4375
,,,,,,7,,0.22719089686870575,,0.03578465059399605,,2.125
,,,,,,8,,0.25634706020355225,,0.04443300515413284,,2.359375
,,,,,,9,,0.24004149436950684,,0.04082275182008743,,2.21875
,,,,,,10,,0.2271999716758728,,0.044582780450582504,,2.03125
