epoch,fit/grad_norm_pre_clip,fit/loss,fit/pred_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step
0,0.17579418420791626,0.28320086002349854,0.28320086002349854,49,,,,
0,0.06256468594074249,0.11771445721387863,0.11771445721387863,99,,,,
0,0.06986799836158752,0.0828530415892601,0.0828530415892601,149,,,,
0,0.057780757546424866,0.08350956439971924,0.08350956439971924,199,,,,
0,0.05190598592162132,0.06812486797571182,0.06812486797571182,249,,,,
0,0.061907365918159485,0.06327402591705322,0.06327402591705322,299,,,,
0,0.08977936953306198,0.053166020661592484,0.053166020661592484,349,,,,
0,0.0514618344604969,0.0317901186645031,0.0317901186645031,399,,,,
0,0.10919636487960815,0.07591657340526581,0.07591657340526581,449,,,,
0,0.09107041358947754,0.04548921808600426,0.04548921808600426,499,,,,
0,0.09627790749073029,0.06437510997056961,0.06437510997056961,549,,,,
0,0.07919369637966156,0.04100559651851654,0.04100559651851654,599,,,,
0,0.08134320378303528,0.04117731377482414,0.04117731377482414,649,,,,
0,0.10758599638938904,0.05644969269633293,0.05644969269633293,699,,,,
0,0.09166499972343445,0.04678216949105263,0.04678216949105263,749,,,,
0,0.09449280053377151,0.04236210882663727,0.04236210882663727,799,,,,
0,0.09603539854288101,0.04599456861615181,0.04599456861615181,849,,,,
0,0.08254414796829224,0.03964643552899361,0.03964643552899361,899,,,,
0,0.10611734539270401,0.05428147315979004,0.05428147315979004,949,,,,
0,0.11585324257612228,0.040977079421281815,0.040977079421281815,999,,,,
0,0.1012067049741745,0.047811269760131836,0.047811269760131836,1049,,,,
0,0.10278507322072983,0.036777861416339874,0.036777861416339874,1099,,,,
0,0.1204771026968956,0.04907059296965599,0.04907059296965599,1149,,,,
0,0.09171470999717712,0.036090023815631866,0.036090023815631866,1199,,,,
0,0.09676945209503174,0.03938037157058716,0.03938037157058716,1249,,,,
0,0.11416025459766388,0.04024209454655647,0.04024209454655647,1299,,,,
0,0.08222606778144836,0.03234301507472992,0.03234301507472992,1349,,,,
0,0.08741607517004013,0.0299471914768219,0.0299471914768219,1399,,,,
0,0.12358082085847855,0.041574180126190186,0.041574180126190186,1449,,,,
0,0.1018899530172348,0.02816847711801529,0.02816847711801529,1499,,,,
0,0.0792836993932724,0.02966385707259178,0.02966385707259178,1549,,,,
0,0.10196038335561752,0.051626499742269516,0.051626499742269516,1599,,,,
