step,n_seeds,spectral_norm_mean,spectral_norm_std,stable_rank_mean,stable_rank_std,effective_rank_mean,effective_rank_std,n_svs_above_1pct_mean,n_svs_above_1pct_std
26500,3,1.7292491926087274,0.054801516202072936,28.523750783066124,2.8551372590424196,98.54394917326505,1.8903271155695145,530.3333333333334,0.5
27000,3,1.734909494717916,0.05512209236182847,28.356313072435952,2.8085257041726117,98.29369494580928,1.7993254528497342,530.6666666666666,1.166666666666637
27500,3,1.7369715240266588,0.061951795087484114,28.42033514468141,3.0030402982550535,98.0235734950822,1.9448273199789743,530.1111111111111,0.8552669065745225
28000,3,1.722016347779168,0.052753869087118446,28.74809999463568,2.8353337954835207,97.92024119240583,1.8604349295149631,530.7222222222222,0.5091750772173238
28500,3,1.7260187135802374,0.05533969103002375,28.66786869425202,2.871344615053773,97.67750597084671,1.8107396036540024,530.7777777777778,0.5853140973807472
29000,3,1.7254225744141474,0.06018021975160508,28.69878409415338,2.9357044166315873,97.56303385438343,1.7345183963195603,529.6666666666666,0.5
29500,3,1.7268183032671611,0.054127264044631626,28.733930680933415,2.8001531756675537,97.28487703751077,1.6448243910775393,529.8888888888889,0.2545875386086495
30000,3,1.7270300719473097,0.04759980782414847,28.64214806336667,2.599867965941578,97.22651024515314,1.5456086123764983,529.8888888888889,0.5091750772173114
30500,3,1.7285322745641072,0.05254028642006501,28.661810048875203,2.623761714900318,96.94956007070085,1.8753598912888148,529.0,0.6009252125773052
31000,3,1.7280950877401564,0.0583001038453005,28.681307025843967,2.882118623550413,96.82288889300969,1.6263651508124322,529.0,0.16666666666662877
31500,3,1.7335708141326904,0.057310048947572065,28.55850496122223,2.75171507091,96.64161199806205,1.7051038452739027,528.6666666666666,0.28867513459481287
32000,3,1.7311856150627136,0.055341775136672725,28.563607244930935,2.7341111336414197,96.53702665848682,1.5866631645819083,528.8333333333334,0.6009252125773683
32500,3,1.7161917620235019,0.05294207976941588,28.96851402911059,2.7254003168553678,96.55006374660474,1.6476171191503939,529.4444444444445,0.41943524640394814
33000,3,1.7314164969656203,0.058458458745556996,28.608520604249517,2.893323319286086,96.34803275875865,1.667291754500121,528.6666666666667,0.5773502691896257
33500,3,1.73350547419654,0.057430063618672894,28.58562806919954,2.8152540153031875,96.25180369413107,1.5144437035470617,528.5555555555555,0.630989816200017
34000,3,1.7252384424209595,0.0511491542249343,28.870703624626294,2.6758246649847104,96.09913508717123,1.5253295401874294,528.8888888888889,1.109721353079931
34500,3,1.7279909584257338,0.0644325676246269,28.777052412007862,2.9950568681947525,95.99203057754627,1.8071555831616137,528.5,0.8819171036881897
35000,3,1.7226493027475145,0.06192641737739728,28.864801334766124,2.9114847483592654,96.11309297847512,1.6875335784461785,528.4444444444445,0.7515416254704838
35500,3,1.7262649536132812,0.057781372181947496,28.779875264862536,2.765617676846817,96.01472282714371,1.5600036619927917,528.6111111111111,0.9477067838461789
36000,3,1.7266542977756925,0.0610387824313425,28.71640451466673,2.91041675115509,96.00239212771967,1.6469204698542728,528.4444444444445,0.8388704928078963
36500,3,1.7302343845367432,0.07251301105794118,28.729397055109246,3.189581894364722,95.87014444321767,1.9543104577732935,528.6111111111111,0.5091750772173114
37000,3,1.7260275019539728,0.06187129412034838,28.812657647377417,2.9474136304363174,95.94964164574527,1.7130793706123244,528.8333333333334,0.5
37500,3,1.7281895346111722,0.06047293975026757,28.73930827675267,2.9804974870106338,95.90922450794062,1.7538918181334078,528.3888888888889,0.8221471437193836
38000,3,1.731340097056495,0.060299808944482565,28.691872922311184,2.8842500962744033,95.86135113627482,1.7349306939735296,528.3333333333334,0.5
38500,3,1.7330413924323187,0.0576029603985789,28.71645442812819,2.8338558325958925,95.72285128357223,1.7958851567979925,528.6111111111111,0.7515416254704795
39000,3,1.730666716893514,0.06728634534612223,28.719382691239772,3.0368650331534064,95.86280662057011,1.8580114657199498,528.7777777777778,0.630989816200017
39500,3,1.7248096068700156,0.06488454638127017,28.87020609867163,2.955953019495805,95.93066601414215,1.6741184578204424,528.6111111111111,0.7698003589195229
40000,3,1.7327253354920282,0.06196043997120796,28.61496808732089,2.881434009703718,95.78249656680983,1.5739070900495349,528.3333333333333,0.7637626158259734
