step,n_seeds,validate/loss_step_mean,validate/loss_step_std,validate/pred_loss_step_mean,validate/pred_loss_step_std,validate/sigreg_loss_step_mean,validate/sigreg_loss_step_std,epoch_mean,epoch_std,fit/grad_norm_pre_clip_mean,fit/grad_norm_pre_clip_std,fit/loss_mean,fit/loss_std,fit/pred_loss_mean,fit/pred_loss_std,fit/sigreg_loss_mean,fit/sigreg_loss_std,validate/loss_epoch_mean,validate/loss_epoch_std,validate/pred_loss_epoch_mean,validate/pred_loss_epoch_std,validate/sigreg_loss_epoch_mean,validate/sigreg_loss_epoch_std
6299,3,,,,,,,0.0,0.0,1.3182846705118816,0.2727276485491896,0.1968138466278712,0.02205236176138372,0.047074263294537864,0.006768644894000635,1.6666666666666667,0.18109727761160116,,,,,,
6349,3,,,,,,,0.0,0.0,1.3278882106145222,0.14076524142435834,0.2040247122446696,0.013082602466043052,0.052657523502906166,0.013450449566353022,1.6822916666666667,0.18109727761160116,,,,,,
6399,3,,,,,,,0.0,0.0,1.3106819192568462,0.596371913656991,0.19438879191875458,0.014735936718054177,0.05181067312757174,0.013338601983893255,1.5833333333333333,0.03608439182435161,,,,,,
6449,3,,,,,,,0.0,0.0,1.0697180430094402,0.03875646559240229,0.18416995803515115,0.01261797690236637,0.0481022484600544,0.010773047156673835,1.5130208333333333,0.05317858816839098,,,,,,
6499,3,,,,,,,0.0,0.0,1.1704454620679219,0.47031737249505434,0.1844927171866099,0.01121327838372662,0.0402869905034701,0.005948383837954086,1.6015625,0.06394806853025352,,,,,,
6549,3,,,,,,,0.0,0.0,1.0405464967091878,0.08475116134985192,0.1833950380484263,0.01671357667094183,0.038863791773716606,0.0043936621336918835,1.6015625,0.1446895248238448,,,,,,
6599,3,,,,,,,0.0,0.0,1.7381051381429036,1.0519966156927636,0.19486858447392783,0.0027773532080282003,0.05294150114059448,0.005901636838574407,1.578125,0.034053897996411515,,,,,,
6649,3,,,,,,,0.0,0.0,1.295588453610738,0.1336611084274973,0.19583905736605325,0.014201926207900107,0.045122917741537094,0.008707601487361319,1.6744791666666667,0.1270182124818458,,,,,,
6699,3,,,,,,,0.0,0.0,1.0190804600715637,0.25182470011945496,0.18995938698450723,0.020263229025149845,0.04184740533431371,0.0024931085196076954,1.6432291666666667,0.20287444482877418,,,,,,
6749,3,,,,,,,0.0,0.0,1.1017228364944458,0.11877579212147601,0.19688086211681366,0.024480372897122567,0.052349610875050225,0.016679811766049685,1.6067708333333333,0.08605578980134534,,,,,,
6799,3,,,,,,,0.0,0.0,1.2883083025614421,0.3666254673284649,0.18807523945967355,0.008388420443358632,0.04940336321791013,0.0003703627224664991,1.5442708333333333,0.09450649641470862,,,,,,
6849,3,,,,,,,0.0,0.0,1.326634685198466,0.16279105930616247,0.20220163464546204,0.018207236537563638,0.052787575870752335,0.01775165180611279,1.6614583333333333,0.03522851369392886,,,,,,
6899,3,,,,,,,0.0,0.0,1.2977887392044067,0.28400138660518526,0.1994074434041977,0.0034526656368370667,0.048691295087337494,0.009887250677778042,1.6744791666666667,0.1501409927645789,,,,,,
6949,3,,,,,,,0.0,0.0,1.148414969444275,0.06328085987367704,0.18624468644460043,0.010538218037857957,0.041387914369503655,0.007804437124359759,1.6119791666666667,0.03157384284630766,,,,,,
6999,3,,,,,,,0.0,0.0,0.9383119344711304,0.18222867546363072,0.18216298520565033,0.011924245676552092,0.04186350728074709,0.009854175939721693,1.5572916666666667,0.08353653610596583,,,,,,
7049,3,,,,,,,0.0,0.0,1.1286245981852214,0.11284177814785937,0.1882506161928177,0.004772496096916981,0.04469592869281769,0.0006477343207912657,1.5963541666666667,0.05201818842562026,,,,,,
7099,3,,,,,,,0.0,0.0,1.2990487813949585,0.6167693842876469,0.18576249480247498,0.006721701159239809,0.042207807302474976,0.0039218913575031645,1.5963541666666667,0.050227347713504976,,,,,,
7149,3,,,,,,,0.0,0.0,1.2303946415583293,0.4030305156955552,0.1849611202875773,0.013587730243799124,0.046940289437770844,0.007259313697050972,1.5338541666666667,0.10946796644262345,,,,,,
7199,3,,,,,,,0.0,0.0,1.1822249094645183,0.041348858462303885,0.18841289977232614,0.00609622188255859,0.053321756422519684,0.0019466722984062225,1.5052083333333333,0.06068323019651585,,,,,,
7249,3,,,,,,,0.0,0.0,1.4105371236801147,0.3442699255588206,0.1875829448302587,0.022275643663738874,0.04630690316359202,0.014489631726365948,1.5677083333333333,0.08605578980134534,,,,,,
7299,3,,,,,,,0.0,0.0,1.4980292717615764,0.5262668612243491,0.19664701322714487,0.03642241093183805,0.05439441278576851,0.01438856306144242,1.578125,0.25182439783259686,,,,,,
7349,3,,,,,,,0.0,0.0,0.9055595993995667,0.11475364564942361,0.16863355537255606,0.00805321208202753,0.03956454619765282,0.002239833712783478,1.4322916666666667,0.06644453553215142,,,,,,
7399,3,,,,,,,0.0,0.0,1.1250651081403096,0.34024744539102064,0.1679117480913798,0.0046104665061150974,0.03998206307490667,0.005577812629566115,1.421875,0.0078125,,,,,,
7449,3,,,,,,,0.0,0.0,1.3701075712839763,0.39534374924826815,0.19102739791075388,0.023512006608138847,0.04649614915251732,0.01394409286975453,1.6067708333333333,0.13127169959508916,,,,,,
7499,3,,,,,,,0.0,0.0,1.0313008228937786,0.09060777201726802,0.17326421538988748,0.013832044764654352,0.03752203037341436,0.006743506187816095,1.5104166666666667,0.11701376009719255,,,,,,
7549,3,,,,,,,0.0,0.0,1.3048675060272217,0.13584932423653961,0.1911782572666804,0.0068061118061017115,0.04599596684177717,0.006932215608974404,1.6119791666666667,0.011933790872280834,,,,,,
7599,3,,,,,,,0.0,0.0,1.6275798082351685,0.3811412254439252,0.17471382518609366,0.019689838877185922,0.03994819646080335,0.008584793850097491,1.4973958333333333,0.13895126637452188,,,,,,
7649,3,,,,,,,0.0,0.0,1.5743991136550903,0.17134855657019188,0.20046542088190714,0.006884878773320681,0.044540939231713615,0.007729145225253327,1.7317708333333333,0.08987205170175729,,,,,,
7699,3,,,,,,,0.0,0.0,1.2761054237683613,0.3636013388715759,0.17865189413229624,0.007063934188347212,0.041607619573672615,0.006081720020462426,1.5260416666666667,0.05083130545818525,,,,,,
7749,3,,,,,,,0.0,0.0,1.267911712328593,0.13170540701912375,0.18177194893360138,0.0061546111396454046,0.039193825175364815,0.0034093316921675674,1.5807291666666667,0.04009063624567878,,,,,,
7799,3,,,,,,,0.0,0.0,2.076819141705831,0.7126134312660599,0.19251774748166403,0.0076909962163821035,0.05221826955676079,0.010912578666896372,1.5572916666666667,0.039322054350368486,,,,,,
7849,3,,,,,,,0.0,0.0,1.2347464561462402,0.1292915567727652,0.18883087237675986,0.0022043894349961578,0.04690379028518995,0.005487814183578242,1.578125,0.04059494080239556,,,,,,
7899,3,,,,,,,0.0,0.0,1.2172287702560425,0.05305585548065535,0.17997285226980844,0.019744797045439823,0.04423066476980845,0.007501489851408657,1.5078125,0.16369005343560128,,,,,,
7949,3,,,,,,,0.0,0.0,1.4416087865829468,0.20981422298742017,0.1928248256444931,0.012255243679965801,0.04829357688625654,0.005099217604214129,1.6041666666666667,0.08353653610596583,,,,,,
7999,3,,,,,,,0.0,0.0,1.0839141607284546,0.24401656429631294,0.17424631615479788,0.020696893311533657,0.038666890313227974,0.008627435437862045,1.5052083333333333,0.1344869930591183,,,,,,
8049,3,,,,,,,0.0,0.0,1.7312051057815552,0.43021193204380603,0.18577850858370462,0.003725343218109639,0.0451535110672315,0.0002839704244937511,1.5598958333333333,0.0369204345800985,,,,,,
8099,3,,,,,,,0.0,0.0,1.0881261626879375,0.2622632686181872,0.17054899036884308,0.013322355026185652,0.040828937043746315,0.008170327859447128,1.4427083333333333,0.10075803188621409,,,,,,
8149,3,,,,,,,0.0,0.0,1.0482221643129985,0.13212121454635356,0.17708792785803476,0.005098459664930083,0.042973349491755165,0.005982857202806374,1.4895833333333333,0.01626301562082916,,,,,,
8199,3,,,,,,,0.0,0.0,1.160627802213033,0.3201878676717224,0.19205140074094137,0.018293763532697287,0.0449159803489844,0.017911222002904712,1.6354166666666667,0.0797997575314821,,,,,,
8249,3,,,,,,,0.0,0.0,1.1562226215998332,0.29364347719543404,0.1750325212876002,0.00997393891446241,0.03798825293779373,0.004873834975787479,1.5234375,0.06810779599282303,,,,,,
8299,3,,,,,,,0.0,0.0,1.0546954075495403,0.22245374971892015,0.1839545617500941,0.01678798825275896,0.047235808024803795,0.016617858062635205,1.5182291666666667,0.025113673856752488,,,,,,
8349,3,,,,,,,0.0,0.0,1.1851113239924114,0.11179276024236429,0.1894813378651937,0.011825813671795561,0.04755425577362379,0.004948851597716863,1.5755208333333333,0.09122020775071352,,,,,,
8399,3,,,,,,,0.0,0.0,1.233139415582021,0.5676128647036565,0.18071815371513367,0.02174309141819109,0.04416216413180033,0.013189766122692858,1.5208333333333333,0.12725824711323558,,,,,,
8449,3,,,,,,,0.0,0.0,1.5293391545613606,0.09896695722885639,0.18753878772258759,0.015555083404695488,0.04561169818043709,0.0076658555943179794,1.578125,0.08804240366863003,,,,,,
8499,3,,,,,,,0.0,0.0,1.3522926171620686,0.14926085763242572,0.18469497561454773,0.009803598184692768,0.048301743964354195,0.0074809532917117835,1.515625,0.061017575593020734,,,,,,
8549,3,,,,,,,0.0,0.0,1.1762166420618694,0.09205744445901896,0.1725387970606486,0.00550097284854949,0.03647108872731527,0.0038110608428208,1.5130208333333333,0.02255274489021976,,,,,,
8599,3,,,,,,,0.0,0.0,1.1608151197433472,0.14553194961002766,0.18635606269041696,0.013742565385968106,0.04410345728198687,0.007647820713941424,1.5807291666666667,0.07259041596232475,,,,,,
8649,3,,,,,,,0.0,0.0,1.0970416069030762,0.11523534477088175,0.18124815821647644,0.013699808172765527,0.04680805653333664,0.007957434148334847,1.4921875,0.06394806853025352,,,,,,
8699,3,,,,,,,0.0,0.0,1.2100656429926555,0.29394527574288315,0.18097336093584696,0.014071435236892681,0.04555669675270716,0.01111764184004184,1.5052083333333333,0.05201818842562026,,,,,,
8749,3,,,,,,,0.0,0.0,1.283491889635722,0.21950316740724754,0.18154634535312653,0.014808700572390594,0.04645519579450289,0.006510319831753464,1.5,0.08873294290312927,,,,,,
8799,3,,,,,,,0.0,0.0,1.1779747406641643,0.17678063176375372,0.1873158315817515,0.00574835991120485,0.043435623248418175,0.0043493135633747805,1.5989583333333333,0.01626301562082916,,,,,,
8849,3,,,,,,,0.0,0.0,1.2379941741625469,0.24047887053193293,0.17133361597855887,0.008769465093910715,0.037544552236795425,0.007187749072818716,1.484375,0.013531646934131853,,,,,,
8899,3,,,,,,,0.0,0.0,1.141196886698405,0.1437189314424503,0.1837512751420339,0.00636357546845283,0.04605596512556076,0.013567763606077227,1.5260416666666667,0.1451808319246495,,,,,,
8949,3,,,,,,,0.0,0.0,1.444649298985799,0.30308052163836485,0.1805499643087387,0.008215032981657705,0.04025048762559891,0.00788614801958278,1.5572916666666667,0.011933790872280834,,,,,,
8999,3,,,,,,,0.0,0.0,0.9605178634325663,0.11347928474753556,0.18123733003934225,0.0070923521631558835,0.04484410211443901,0.0075740387117084465,1.5130208333333333,0.004510548978043951,,,,,,
9049,3,,,,,,,0.0,0.0,1.1853471597035725,0.33123421207854115,0.18288395802179971,0.015131368753301164,0.04258448009689649,0.01121635910668559,1.5598958333333333,0.047091513854232096,,,,,,
9099,3,,,,,,,0.0,0.0,1.1655879815419514,0.10327137490355558,0.19314558307329813,0.01362504073098259,0.044382562239964805,0.010047299160063267,1.6510416666666667,0.0708888416084177,,,,,,
9149,3,,,,,,,0.0,0.0,1.4090424378712971,0.22376589269237102,0.18199936052163443,0.0027509995879863086,0.04235092302163442,0.0017060425150125982,1.5520833333333333,0.04302789490067267,,,,,,
9199,3,,,,,,,0.0,0.0,1.2145555814107258,0.45485201521119173,0.19144755601882935,0.022734998627922626,0.04528870309392611,0.010922146134033943,1.625,0.15953576450517296,,,,,,
9249,3,,,,,,,0.0,0.0,1.224569280942281,0.2893060136918647,0.18950931231180826,0.0254089783971576,0.04725670566161474,0.013550517896446627,1.578125,0.15605456527686076,,,,,,
9299,3,,,,,,,0.0,0.0,1.3208654920260112,0.4938666592680317,0.18672252694765726,0.006480900450575318,0.048376171539227165,0.008104204663629903,1.5364583333333333,0.04302789490067267,,,,,,
9349,3,,,,,,,0.0,0.0,1.0711628595987956,0.04143918695004831,0.16841011742750803,0.010516963750395418,0.038527307411034904,0.00959075973774183,1.4453125,0.0078125,,,,,,
9399,3,,,,,,,0.0,0.0,1.4633381962776184,0.6279315305893068,0.1801250527302424,0.022348169569685876,0.04259249630073706,0.010229089076475614,1.5286458333333333,0.133576235450335,,,,,,
9449,3,,,,,,,0.0,0.0,1.05189444621404,0.2223770821111286,0.16629104812939963,0.018428411672320476,0.03771031896273295,0.007181952348470411,1.4296875,0.1286099815090182,,,,,,
9499,3,,,,,,,0.0,0.0,1.298145333925883,0.07671585330337599,0.18625244994958243,0.02131321109630437,0.04172120119134585,0.004573307992728553,1.6067708333333333,0.23905909583632942,,,,,,
9549,3,,,,,,,0.0,0.0,1.274780035018921,0.34384275834588673,0.189233069618543,0.014904435111823123,0.04860806589325269,0.007085055580940935,1.5598958333333333,0.09320588629256918,,,,,,
9599,3,,,,,,,0.0,0.0,1.202861984570821,0.295770136230083,0.1798426111539205,0.005874069513950328,0.044751462837060295,0.003943705073971934,1.5,0.09375,,,,,,
9649,3,,,,,,,0.0,0.0,1.7977464596430461,0.4994660691987026,0.17489850024382272,0.014943473147775322,0.0435508427520593,0.00632843123485361,1.4609375,0.1446895248238448,,,,,,
9699,3,,,,,,,0.0,0.0,1.3552010854085286,0.11534994146489329,0.1776756544907888,0.002007351471526605,0.03607409447431564,0.007358574654105193,1.5729166666666667,0.07425300744470444,,,,,,
9749,3,,,,,,,0.0,0.0,1.1958952744801838,0.19735017829714838,0.18475272754828134,0.013314536122291972,0.04673189545671145,0.00267132471960672,1.5364583333333333,0.12161765030037101,,,,,,
9799,3,,,,,,,0.0,0.0,1.1775221427281697,0.24947837443618032,0.17304358383019766,0.014458931023232731,0.038766237596670784,0.0052558621996371116,1.4921875,0.1015625,,,,,,
9849,3,,,,,,,0.0,0.0,1.2435453136761982,0.2529232958336137,0.1733548790216446,0.025619176949622045,0.04168170193831126,0.015583705548802295,1.4635416666666667,0.1270182124818458,,,,,,
9899,3,,,,,,,0.0,0.0,1.177848478158315,0.2810454906472646,0.17531954248746237,0.008411806833254157,0.039251831670602165,0.005632990566575802,1.5130208333333333,0.15513928133965083,,,,,,
9949,3,,,,,,,0.0,0.0,1.111723264058431,0.14053231492051613,0.17198865115642548,0.0039720802975918195,0.03722302739818891,0.0015413540143701385,1.4947916666666667,0.029577647634376425,,,,,,
9999,3,,,,,,,0.0,0.0,1.3260603348414104,0.12344569407732658,0.18185443182786307,0.012585993635154915,0.04481016347805659,0.0034199194915607084,1.5234375,0.11076130374029551,,,,,,
10049,3,,,,,,,0.0,0.0,1.067349374294281,0.1997179453103138,0.16832594076792398,0.007833985265064576,0.03518792614340782,0.0032666276859675608,1.4791666666666667,0.11959335940838578,,,,,,
10099,3,,,,,,,0.0,0.0,1.240843117237091,0.33449163619834255,0.1836420545975367,0.027864165804873425,0.04513293753067652,0.015138542338639666,1.5390625,0.14636714058746245,,,,,,
10149,3,,,,,,,0.0,0.0,1.8843653202056885,0.4362988309386587,0.173806831240654,0.01843793079583379,0.03855292250712713,0.009285318953521042,1.5026041666666667,0.11384110934580413,,,,,,
10199,3,,,,,,,0.0,0.0,1.1022530794143677,0.17511038051822445,0.1791028380393982,0.025159195187979815,0.04059372345606486,0.00666406070886403,1.5416666666666667,0.20556427991526965,,,,,,
10249,3,,,,,,,0.0,0.0,1.0619035561879475,0.1126112206223625,0.1793741981188456,0.009804215323661762,0.04037680228551229,0.005321221207200217,1.5416666666666667,0.0708888416084177,,,,,,
10299,3,,,,,,,0.0,0.0,1.3640213410059612,0.3826508381587999,0.1657081643740336,0.014767298027210989,0.039731599390506744,0.0033898289233839254,1.4010416666666667,0.1344869930591183,,,,,,
10349,3,,,,,,,0.0,0.0,1.2738529841105144,0.4221046385190502,0.17895923554897308,0.015368574696886022,0.04028736427426338,0.012900122343710773,1.5390625,0.028168369339562415,,,,,,
10399,3,,,,,,,0.0,0.0,1.1554678877194722,0.4468932675887502,0.168852761387825,0.011957851556098164,0.03701682264606158,0.002773098881827787,1.4635416666666667,0.10491269311710254,,,,,,
10449,3,,,,,,,0.0,0.0,1.1081401308377583,0.29090807101888566,0.176132470369339,0.01195278587848701,0.04039028286933899,0.006715669604683233,1.5104166666666667,0.09418302770846419,,,,,,
10499,3,,,,,,,0.0,0.0,1.2672658562660217,0.31500658211781773,0.15859567622343698,0.005813294501446438,0.034083958715200424,0.0015826178823167072,1.3854166666666667,0.05083130545818525,,,,,,
10549,3,,,,,,,0.0,0.0,1.4943859974543254,0.3386746773617274,0.18149704734484354,0.02614279170773265,0.04868454858660698,0.014463837279964767,1.4765625,0.14341843555223296,,,,,,
10599,3,,,,,,,0.0,0.0,1.0549416542053223,0.12547909751591718,0.16589747865994772,0.02117207934752782,0.043013362834850945,0.005580462874891277,1.3645833333333333,0.2009093908540199,,,,,,
10649,3,,,,,,,0.0,0.0,1.1747105518976848,0.2684575750549102,0.1679817090431849,0.012594970617920446,0.03614577651023865,0.0012230045337403028,1.4635416666666667,0.1344869930591183,,,,,,
10699,3,,,,,,,0.0,0.0,1.0094608863194783,0.1491358406983685,0.16222741703192392,0.004830817829382778,0.0339722086985906,0.0031953713794094425,1.4270833333333333,0.025113673856752488,,,,,,
10749,3,,,,,,,0.0,0.0,1.184118429819743,0.35541434672229827,0.1600747952858607,0.013088298885979318,0.033284428219000496,0.006731575543804864,1.4088541666666667,0.07903120263277874,,,,,,
10799,3,,,,,,,0.0,0.0,1.2986351450284321,0.3883690580790498,0.17146605253219604,0.01723453061881835,0.04369913041591644,0.010780020489295045,1.4166666666666667,0.10491269311710254,,,,,,
10849,3,,,,,,,0.0,0.0,1.0561525225639343,0.2127164950560681,0.17135023574034372,0.010916877692493332,0.03886325843632221,0.008690922367004247,1.4713541666666667,0.039322054350368486,,,,,,
10899,3,,,,,,,0.0,0.0,1.2603038748105366,0.6113890538619229,0.16295359035332999,0.013400526297763563,0.041208792477846146,0.008141120206903848,1.3541666666666667,0.05863713671457137,,,,,,
10949,3,,,,,,,0.0,0.0,1.2306620279947917,0.12960245093506584,0.17115172743797302,0.018011429229186464,0.04045511285463969,0.009559231244873212,1.453125,0.1085347186675766,,,,,,
10999,3,,,,,,,0.0,0.0,1.3682658672332764,0.42063201320329435,0.17444095512231192,0.01375460337223417,0.03967533136407534,0.006494342485424073,1.4947916666666667,0.08987205170175729,,,,,,
11049,3,,,,,,,0.0,0.0,1.3203259110450745,0.5152638104725189,0.16682157417138418,0.017493815114626568,0.03645047607521216,0.007140145950817946,1.4479166666666667,0.12111474952326547,,,,,,
11099,3,,,,,,,0.0,0.0,1.3413756291071575,0.5380639375111963,0.17211036880811056,0.0027641849101561465,0.03474057217439016,0.0011843607291664084,1.5260416666666667,0.047735163489123336,,,,,,
11149,3,,,,,,,0.0,0.0,1.1746489802996318,0.4610038995550997,0.171186164021492,0.005548447061600702,0.036095023776094116,0.0053019172560836835,1.5,0.05898308152555273,,,,,,
11199,3,,,,,,,0.0,0.0,1.173539638519287,0.3091313131229497,0.1744630535443624,0.02937865187665987,0.03693050270279249,0.014766380021695369,1.53125,0.20025008778087963,,,,,,
11249,3,,,,,,,0.0,0.0,1.607978622118632,0.09495182612903583,0.18583004673322043,0.0023753805317256907,0.05106442173322042,0.006451739591083578,1.5,0.04752158226795484,,,,,,
11299,3,,,,,,,0.0,0.0,1.1009482741355896,0.2566671005270342,0.16738871236642203,0.008295679192210357,0.034738972783088684,0.003773457231014165,1.4713541666666667,0.133576235450335,,,,,,
11349,3,,,,,,,0.0,0.0,1.1609592040379841,0.10767578160702258,0.18065230548381805,0.008111696617390569,0.049141887575387955,0.006828767458622206,1.4609375,0.04133986423538423,,,,,,
11399,3,,,,,,,0.0,0.0,1.0931873122851055,0.15467319385541972,0.16968977451324463,0.011181386885809904,0.03801659494638443,0.004845481959312424,1.4661458333333333,0.0797997575314821,,,,,,
11449,3,,,,,,,0.0,0.0,0.9922154744466146,0.18043013318323844,0.158983051776886,0.009428562426019053,0.03040231702228387,0.009233648319268869,1.4270833333333333,0.04302789490067267,,,,,,
11499,3,,,,,,,0.0,0.0,0.9870288570721945,0.22922139177429227,0.15711800754070282,0.005061901364667364,0.03097868834932645,0.0026413688343932913,1.4036458333333333,0.06551950846567252,,,,,,
11549,3,,,,,,,0.0,0.0,1.2486049334208171,0.2292222631741647,0.1683622399965922,0.009815393015191654,0.04417604332168897,0.003372983723183959,1.3802083333333333,0.0758791785642368,,,,,,
11599,3,,,,,,,0.0,0.0,0.9570267001787821,0.17262564625238822,0.16672791043917337,0.012348462877963177,0.03407817458113035,0.0005881657774563089,1.4739583333333333,0.13219833485934432,,,,,,
11649,3,,,,,,,0.0,0.0,1.2287851572036743,0.19537912237488692,0.16425209740797678,0.006232332256649093,0.033067200953761734,0.006917744930878257,1.4583333333333333,0.019661027175184243,,,,,,
11699,3,,,,,,,0.0,0.0,0.9937895933787028,0.014436569336388616,0.15432272851467133,0.0035912880750442145,0.03550762248535951,0.00557939986077874,1.3203125,0.020669932117692115,,,,,,
11749,3,,,,,,,0.0,0.0,1.2631969451904297,0.08646812452960383,0.15719281136989594,0.002449643397860254,0.03186728929479917,0.003475435231196075,1.3932291666666667,0.047735163489123336,,,,,,
11799,3,,,,,,,0.0,0.0,1.294743537902832,0.4453565641969998,0.1622940202554067,0.013897463864789359,0.03338777335981528,0.004024447943391561,1.4322916666666667,0.13982701831936248,,,,,,
11849,3,,,,,,,0.0,0.0,1.361569066842397,0.4111221422251553,0.16496160129706064,0.019711712446585036,0.037031917522350945,0.013950075203519206,1.4192708333333333,0.06314768569261532,,,,,,
11899,3,,,,,,,0.0,0.0,1.1007661422093709,0.16328128417065116,0.1766131321589152,0.012721763104805215,0.041521985083818436,0.0046305431988052795,1.5,0.1074041178505275,,,,,,
11949,3,,,,,,,0.0,0.0,1.4140953421592712,0.7975482681456201,0.15946930646896362,0.01051200691969042,0.03544587083160877,0.008261026327427248,1.375,0.12789613706050704,,,,,,
11999,3,,,,,,,0.0,0.0,1.0608431895573933,0.0439059337213583,0.16464398801326752,0.006724444839875278,0.03638877719640732,0.004207917907240623,1.4244791666666667,0.08640968761998467,,,,,,
12049,3,,,,,,,0.0,0.0,1.403705398241679,0.5297291995840991,0.17119474709033966,0.014833738928418688,0.035452558348576226,0.004891447889135451,1.5078125,0.12789613706050704,,,,,,
12099,3,,,,,,,0.0,0.0,1.2039107084274292,0.3235348483302037,0.18213952581087747,0.012342438410557611,0.04249108458558718,0.008324041384479529,1.5494791666666667,0.06825699178167269,,,,,,
12149,3,,,,,,,0.0,0.0,1.4399147033691406,0.2666600209647025,0.1776274343331655,0.023448479844072674,0.04725634430845579,0.006129066986807513,1.4479166666666667,0.19411088701650234,,,,,,
12199,3,,,,,,,0.0,0.0,1.3769501050313313,0.5937819661975541,0.16091359655062357,0.011173039454685858,0.03607635758817196,0.010480973397766326,1.3880208333333333,0.03252603124165832,,,,,,
12249,3,,,,,,,0.0,0.0,1.031524380048116,0.32292786769850096,0.17007608711719513,0.024436476067751643,0.040030512337883316,0.0161499134062105,1.4453125,0.09600160724566022,,,,,,
12299,3,,,,,,,0.0,0.0,1.2967038750648499,0.4148475356949492,0.1657173534234365,0.016801061491045814,0.04250771924853325,0.00667170402155462,1.3697916666666667,0.1417776832168354,,,,,,
12349,3,,,,,,,0.0,0.0,1.1292967796325684,0.2731597709741742,0.17790454129378,0.033051031173276575,0.04606859882672628,0.023362475321430834,1.4661458333333333,0.1108531075718373,,,,,,
12399,3,,,,,,,0.0,0.0,1.1389510830243428,0.21997339063331306,0.16331139206886292,0.012189965928576558,0.03245202327768008,0.002142843233774756,1.453125,0.12203515118604147,,,,,,
12449,3,,,,,,,0.0,0.0,1.0961364110310872,0.28097569852719073,0.1630449245373408,0.014615727754665036,0.035603522012631096,0.00829773839900858,1.4166666666666667,0.1284516922410263,,,,,,
12499,3,,,,,,,0.0,0.0,0.8887315988540649,0.16964083590776644,0.15600536266962686,0.010767223396819622,0.03377229596177737,0.003198130527801363,1.359375,0.09210801658243434,,,,,,
12549,3,,,,,,,0.0,0.0,1.07075834274292,0.19098372382157658,0.16638480623563132,0.005666054619368016,0.03780407831072807,0.003684646357081411,1.4296875,0.05898308152555273,,,,,,
12599,3,,,,,,,0.0,0.0,1.4513108332951863,0.7413969908748951,0.157692422469457,0.018359605806426402,0.031227583686510723,0.00698474076585724,1.4036458333333333,0.1432765073279054,,,,,,
12649,3,,,,,,,0.0,0.0,1.3453562657038372,0.13102228410206262,0.1743117074171702,0.01556042220384722,0.04638202115893364,0.004184910135555895,1.421875,0.14905300022139775,,,,,,
12699,3,,,,,,,0.0,0.0,1.0483906865119934,0.21398981406893045,0.17561204234759012,0.01393554856075737,0.036289126301805176,0.009210149737292068,1.546875,0.0625,,,,,,
12749,3,,,,,,,0.0,0.0,1.07663627465566,0.2612625187856454,0.16344870130221048,0.01637453148951695,0.03356588756044706,0.005900837169674775,1.4401041666666667,0.18526225428992096,,,,,,
12799,3,,,,,,,0.0,0.0,1.0728312929471333,0.4131854602244749,0.15662211179733276,0.017837566071024734,0.03145935386419296,0.006050716847767676,1.390625,0.1446895248238448,,,,,,
12849,3,,,,,,,0.0,0.0,1.387496034304301,0.33011756688013605,0.16376027464866638,0.004275957288074316,0.037295435865720115,0.005123044103932177,1.4036458333333333,0.019661027175184243,,,,,,
12899,3,,,,,,,0.0,0.0,1.1044553120930989,0.20926473233840479,0.159430926044782,0.007995039393654505,0.03540749102830887,0.0017712809770825083,1.3776041666666667,0.06825699178167269,,,,,,
12949,3,,,,,,,0.0,0.0,1.0067407091458638,0.11410824153673185,0.1558430145184199,0.005255634709014522,0.03149405618508657,0.003953803294524724,1.3828125,0.0859375,,,,,,
12999,3,,,,,,,0.0,0.0,1.3595462640126545,0.5312249503874567,0.16272452473640442,0.014859054326277736,0.03625967912375927,0.005745580306598972,1.40625,0.12027190873703635,,,,,,
13049,3,,,,,,,0.0,0.0,1.3543757597605388,0.5064249991665386,0.17273341615994772,0.015920431236024206,0.040571959068377815,0.004717876732307184,1.46875,0.125,,,,,,
13099,3,,,,,,,0.0,0.0,1.0269434253374736,0.12421934366506016,0.16593342026074728,0.01701204000059904,0.039305816714962326,0.01187765329011753,1.4036458333333333,0.05863713671457137,,,,,,
13149,3,,,,,,,0.0,0.0,0.9510791500409445,0.05552796329347582,0.1593781660000483,0.00837228464107689,0.03258779893318812,0.002551101921057024,1.4088541666666667,0.0828026723728367,,,,,,
13199,3,,,,,,,0.0,0.0,1.0720004041989644,0.1359328518574649,0.16322052478790283,0.020634029370010035,0.036755686004956566,0.011513090629621806,1.4036458333333333,0.09892406204803426,,,,,,
13249,3,,,,,,,0.0,0.0,1.2147136529286702,0.5752520073611447,0.15810980896155039,0.01494111392769437,0.03229600811998049,0.008354231017403771,1.3984375,0.08230979494416202,,,,,,
13299,3,,,,,,,0.0,0.0,0.9014270106951395,0.09140684452875922,0.15008431673049927,0.008975825243525228,0.029478854189316433,0.004037190292017567,1.3411458333333333,0.05863713671457137,,,,,,
13349,3,,,,,,,0.0,0.0,1.1508278648058574,0.23095604127076613,0.16533929109573364,0.01151098949399236,0.03545647921661536,0.005465298232800614,1.4427083333333333,0.06644453553215142,,,,,,
13399,3,,,,,,,0.0,0.0,0.958722988764445,0.06677055203310682,0.15074998140335083,0.008488691310251324,0.03274867869913578,0.008277242359858529,1.3098958333333333,0.029577647634376425,,,,,,
