epoch,fit/grad_norm,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,0.9999998211860657,0.7006124258041382,0.24553431570529938,5.0625,49,,,,,,
0,0.9999992847442627,0.5518633127212524,0.19639453291893005,3.953125,99,,,,,,
0,0.9999994039535522,0.407498836517334,0.10281132161617279,3.375,149,,,,,,
0,0.9999991655349731,0.382635235786438,0.12872900068759918,2.8125,199,,,,,,
0,0.9999994039535522,0.39975300431251526,0.11654987931251526,3.140625,249,,,,,,
0,0.999999463558197,0.34201136231422424,0.09689418226480484,2.71875,299,,,,,,
0,0.9999995827674866,0.3383472263813019,0.08444098383188248,2.828125,349,,,,,,
0,0.9999995231628418,0.3150961101055145,0.051424238830804825,2.9375,399,,,,,,
0,0.9999997615814209,0.3121611177921295,0.06704393774271011,2.71875,449,,,,,,
0,0.9999995827674866,0.29575008153915405,0.05551569536328316,2.671875,499,,,,,,
0,0.9999997019767761,0.2924876809120178,0.06983141601085663,2.46875,549,,,,,,
0,0.9999995827674866,0.2701682150363922,0.05044164881110191,2.4375,599,,,,,,
0,0.9999996423721313,0.25832584500312805,0.04152898117899895,2.40625,649,,,,,,
0,0.9999997615814209,0.2932775020599365,0.06378532946109772,2.546875,699,,,,,,
0,0.9999997019767761,0.2620432376861572,0.05403542146086693,2.3125,749,,,,,,
0,0.9999995231628418,0.25693023204803467,0.05771148204803467,2.21875,799,,,,,,
0,0.9999992847442627,0.23045086860656738,0.05076336860656738,1.9921875,849,,,,,,
0,0.9999997019767761,0.25148722529411316,0.05226847901940346,2.21875,899,,,,,,
0,0.9999997615814209,0.2466985285282135,0.0582219623029232,2.09375,949,,,,,,
0,0.9999993443489075,0.22369839251041412,0.04596402123570442,1.9765625,999,,,,,,
0,0.9999996423721313,0.22944585978984833,0.055617738515138626,1.9296875,1049,,,,,,
0,0.9999991059303284,0.23053190112113953,0.048891279846429825,2.015625,1099,,,,,,
0,0.9999994039535522,0.24192053079605103,0.07004553824663162,1.9140625,1149,,,,,,
0,0.9999995231628418,0.23986168205738068,0.055291373282670975,2.046875,1199,,,,,,
0,0.9999993443489075,0.22054541110992432,0.054529786109924316,1.84375,1249,,,,,,
0,0.9999995827674866,0.22584986686706543,0.04909206181764603,1.96875,1299,,,,,,
0,0.9999992847442627,0.20927570760250092,0.04130695387721062,1.8671875,1349,,,,,,
0,0.999999463558197,0.23092669248580933,0.05123919993638992,2.0,1399,,,,,,
0,0.9999994039535522,0.21952253580093384,0.05546002835035324,1.8203125,1449,,,,,,
0,0.9999994039535522,0.20530341565608978,0.038311224430799484,1.8515625,1499,,,,,,
0,0.9999998807907104,0.20416107773780823,0.04498138278722763,1.765625,1549,,,,,,
0,0.999999463558197,0.21682748198509216,0.047882162034511566,1.875,1599,,,,,,
0,0.9999993443489075,0.19660618901252747,0.03644993528723717,1.78125,1649,,,,,,
0,0.9999994039535522,0.21863554418087006,0.036018360406160355,2.03125,1699,,,,,,
0,0.999999463558197,0.2041635811328888,0.05279639735817909,1.6796875,1749,,,,,,
0,0.999999463558197,0.26078131794929504,0.06351569294929504,2.1875,1799,,,,,,
0,0.9999995231628418,0.255440890789032,0.06110494211316109,2.15625,1849,,,,,,
0,0.9999997019767761,0.2028668075799942,0.0436871238052845,1.765625,1899,,,,,,
0,0.9999998211860657,0.23953020572662354,0.07546771317720413,1.8203125,1949,,,,,,
0,0.9999996423721313,0.22592520713806152,0.059909574687480927,1.84375,1999,,,,,,
0,0.9999995231628418,0.1959085911512375,0.045517969876527786,1.671875,2049,,,,,,
0,0.9999997615814209,0.21491681039333344,0.05476055666804314,1.78125,2099,,,,,,
0,0.9999995827674866,0.1986323446035385,0.049218278378248215,1.6640625,2149,,,,,,
0,0.9999997019767761,0.21245960891246796,0.04839710518717766,1.8203125,2199,,,,,,
0,0.9999998807907104,0.19860179722309113,0.036492425948381424,1.796875,2249,,,,,,
0,0.9999995827674866,0.20856843888759613,0.04255281761288643,1.84375,2299,,,,,,
0,0.9999997019767761,0.22289295494556427,0.05687732994556427,1.84375,2349,,,,,,
0,0.9999998211860657,0.22137777507305145,0.05145590379834175,1.890625,2399,,,,,,
0,0.9999993443489075,0.19828376173973083,0.039104070514440536,1.7734375,2449,,,,,,
0,0.9999995231628418,0.22707578539848328,0.057153914123773575,1.8828125,2499,,,,,,
0,0.9999995231628418,0.1936238557100296,0.0442097969353199,1.6640625,2549,,,,,,
0,0.9999997019767761,0.2364886850118637,0.05484806373715401,2.015625,2599,,,,,,
0,0.9999998211860657,0.21803738176822662,0.044209256768226624,1.9296875,2649,,,,,,
0,0.9999997019767761,0.1889190673828125,0.0326690636575222,1.734375,2699,,,,,,
0,0.999999463558197,0.19831901788711548,0.05281119793653488,1.6171875,2749,,,,,,
0,0.9999995231628418,0.1950705200433731,0.03784395381808281,1.7421875,2799,,,,,,
0,0.9999998211860657,0.20313285291194916,0.03907034918665886,1.8203125,2849,,,,,,
0,0.9999995231628418,0.19307798147201538,0.04073423147201538,1.6953125,2899,,,,,,
0,0.9999996423721313,0.2093711793422699,0.0472618043422699,1.796875,2949,,,,,,
0,0.9999996423721313,0.1875988245010376,0.0381847582757473,1.65625,2999,,,,,,
0,0.999999463558197,0.239546537399292,0.0657184049487114,1.9296875,3049,,,,,,
0,0.9999992251396179,0.19327931106090546,0.043865252286195755,1.65625,3099,,,,,,
0,0.9999996423721313,0.23882773518562317,0.05328086018562317,2.0625,3149,,,,,,
0,0.9999997019767761,0.20027399063110352,0.040117744356393814,1.78125,3199,,,,,,
0,0.9999997019767761,0.2013273984193802,0.040194589644670486,1.7890625,3249,,,,,,
0,0.9999994039535522,0.20413154363632202,0.04299873113632202,1.7890625,3299,,,,,,
0,0.9999995827674866,0.20667022466659546,0.04846709966659546,1.7578125,3349,,,,,,
0,0.9999992847442627,0.17735347151756287,0.03282221779227257,1.609375,3399,,,,,,
0,0.9999997019767761,0.19906675815582275,0.03988707810640335,1.765625,3449,,,,,,
0,0.9999993443489075,0.20667821168899536,0.05140477791428566,1.7265625,3499,,,,,,
0,0.9999995827674866,0.18267998099327087,0.028383105993270874,1.71875,3549,,,,,,
0,0.9999995827674866,0.21852755546569824,0.04274631291627884,1.953125,3599,,,,,,
0,0.999999463558197,0.20521560311317444,0.04408278316259384,1.7890625,3649,,,,,,
0,0.9999995231628418,0.19174394011497498,0.03451737388968468,1.7421875,3699,,,,,,
0,0.9999998807907104,0.24018649756908417,0.051709938794374466,2.09375,3749,,,,,,
0,0.999999463558197,0.19373983144760132,0.03944295272231102,1.7109375,3799,,,,,,
0,0.9999991655349731,0.2077132612466812,0.04365076497197151,1.828125,3849,,,,,,
0,0.999999463558197,0.18322023749351501,0.027946803718805313,1.7265625,3899,,,,,,
0,0.9999995231628418,0.19696898758411407,0.03778930380940437,1.765625,3949,,,,,,
0,0.9999992251396179,0.2147543728351593,0.0409262478351593,1.9296875,3999,,,,,,
0,0.9999995231628418,0.20010630786418915,0.03702036663889885,1.8125,4049,,,,,,
0,0.9999993443489075,0.19609606266021729,0.039846062660217285,1.734375,4099,,,,,,
0,0.999999463558197,0.19442294538021088,0.033290136605501175,1.7890625,4149,,,,,,
0,0.9999995231628418,0.20668740570545197,0.039695221930742264,1.8515625,4199,,,,,,
0,0.9999994039535522,0.20459134876728058,0.04150540754199028,1.8125,4249,,,,,,
0,0.9999994039535522,0.21592038869857788,0.04502195492386818,1.8984375,4299,,,,,,
0,0.9999991655349731,0.17844492197036743,0.03391366824507713,1.609375,4349,,,,,,
0,0.999999463558197,0.2064782977104187,0.0453454852104187,1.7890625,4399,,,,,,
0,0.999999463558197,0.2112727165222168,0.044280536472797394,1.859375,4449,,,,,,
0,0.9326633810997009,0.1963871717453003,0.038184043020009995,1.7578125,4499,,,,,,
0,0.9999995231628418,0.1771351397037506,0.03846326842904091,1.5390625,4549,,,,,,
0,0.9999995827674866,0.19953553378582,0.043285537511110306,1.734375,4599,,,,,,
0,0.9999994039535522,0.18280842900276184,0.02558187022805214,1.7421875,4649,,,,,,
0,0.9999992847442627,0.20180261135101318,0.040669798851013184,1.7890625,4699,,,,,,
0,0.9999992251396179,0.18355338275432587,0.034139323979616165,1.6640625,4749,,,,,,
0,0.9999992251396179,0.19439052045345306,0.039117079228162766,1.7265625,4799,,,,,,
0,0.9999992251396179,0.2025432586669922,0.042387016117572784,1.78125,4849,,,,,,
0,0.9999995231628418,0.19646568596363068,0.047051627188920975,1.6640625,4899,,,,,,
0,0.9999992847442627,0.18563702702522278,0.031340159475803375,1.7109375,4949,,,,,,
0,0.999999463558197,0.19188563525676727,0.039541881531476974,1.6953125,4999,,,,,,
,,,,,0,,0.23712946474552155,,0.042793527245521545,,2.15625
,,,,,1,,0.2616282105445862,,0.04092508554458618,,2.453125
,,,,,2,,0.23551419377326965,,0.036295440047979355,,2.21875
,,,,,3,,0.24508613348007202,,0.04098457098007202,,2.265625
,,,,,4,,0.223735973238945,,0.029400033876299858,,2.15625
,,,,,5,,0.24871212244033813,,0.04656367748975754,,2.25
,,,,,6,,0.227061465382576,,0.03956146910786629,,2.078125
,,,,,7,,0.18841148912906647,,0.03411461412906647,,1.7109375
,,,,,8,,0.21768176555633545,,0.03506457433104515,,2.03125
,,,,,9,,0.25969451665878296,,0.05852265655994415,,2.234375
,,,,,10,,0.26035556197166443,,0.03574618324637413,,2.5
,,,,,11,,0.20284660160541534,,0.034877851605415344,,1.8671875
,,,,,12,,0.2445187270641327,,0.030651535838842392,,2.375
,,,,,13,,0.21852244436740875,,0.027116192504763603,,2.125
,,,,,14,,0.22990740835666656,,0.028735531494021416,,2.234375
,,,,,15,,0.21593865752220154,,0.03332146629691124,,2.03125
,,,,,16,,0.22389733791351318,,0.03151451796293259,,2.140625
,,,,,17,,0.20101970434188843,,0.032074395567178726,,1.875
,,,,,18,,0.23746855556964874,,0.025554493069648743,,2.359375
,,,,,19,,0.22698833048343658,,0.029722699895501137,,2.1875
0,,,,,4999,0.23030595481395721,,0.035677023231983185,,2.1624999046325684,
