epoch,fit/grad_norm_pre_clip,fit/loss,fit/pred_loss,fit/rand_diff_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,2.9809465408325195,0.9779505729675293,0.24653784930706024,1.2662715911865234,7.96875,49,,,,,,
0,2.7160205841064453,0.7803031206130981,0.24105507135391235,1.1904280185699463,5.875,99,,,,,,
0,3.7351431846618652,0.6515926122665405,0.22921128571033478,1.2225093841552734,4.5625,149,,,,,,
0,1.5835340023040771,0.562614381313324,0.1871018409729004,1.2231271266937256,4.03125,199,,,,,,
0,1.5152230262756348,0.4928169250488281,0.15794570744037628,1.2605595588684082,3.578125,249,,,,,,
0,1.766197919845581,0.4283285439014435,0.13794657588005066,1.3038214445114136,3.078125,299,,,,,,
0,1.427773356437683,0.4128774106502533,0.13583700358867645,1.3368520736694336,2.921875,349,,,,,,
0,1.1443068981170654,0.3810308873653412,0.12436161190271378,1.3505223989486694,2.703125,399,,,,,,
0,1.3335827589035034,0.3937973082065582,0.12217646092176437,1.3808343410491943,2.875,449,,,,,,
0,1.1332067251205444,0.36404433846473694,0.1111452579498291,1.3641276359558105,2.65625,499,,,,,,
0,1.1566956043243408,0.38504207134246826,0.08622715622186661,1.365868091583252,3.171875,549,,,,,,
0,1.1835517883300781,0.36149442195892334,0.0838346853852272,1.3987871408462524,2.9375,599,,,,,,
0,1.4387986660003662,0.36731934547424316,0.07202756404876709,1.404177188873291,3.125,649,,,,,,
0,1.7358293533325195,0.33775854110717773,0.07378228008747101,1.3976266384124756,2.78125,699,,,,,,
0,1.3897134065628052,0.3625578284263611,0.13127616047859192,1.4484784603118896,2.40625,749,,,,,,
0,2.371764659881592,0.3167562782764435,0.09825869649648666,1.4396008253097534,2.265625,799,,,,,,
0,3.912902355194092,0.2900361716747284,0.06296399980783463,1.515812873840332,2.359375,849,,,,,,
0,2.4762942790985107,0.3177020251750946,0.07884682714939117,1.522241234779358,2.484375,899,,,,,,
0,1.559053897857666,0.2682395875453949,0.05516427755355835,1.5809690952301025,2.1875,949,,,,,,
0,2.872434377670288,0.27526938915252686,0.058037783950567245,1.605972170829773,2.234375,999,,,,,,
0,1.2740222215652466,0.29724976420402527,0.08162828534841537,1.6402722597122192,2.21875,1049,,,,,,
0,2.6916446685791016,0.2755195200443268,0.06777391582727432,1.6339361667633057,2.125,1099,,,,,,
0,1.569747805595398,0.26623716950416565,0.06676093488931656,1.685906171798706,2.03125,1149,,,,,,
0,2.5676445960998535,0.26369616389274597,0.0671735629439354,1.7811661958694458,1.984375,1199,,,,,,
0,2.548060894012451,0.25112730264663696,0.05199126526713371,1.6518850326538086,2.03125,1249,,,,,,
0,4.577950954437256,0.2844199240207672,0.07860985398292542,1.733351707458496,2.09375,1299,,,,,,
0,1.2065942287445068,0.2455582469701767,0.05274222791194916,1.8011329174041748,1.9453125,1349,,,,,,
0,2.2674076557159424,0.26920652389526367,0.0859014168381691,1.728949785232544,1.84375,1399,,,,,,
0,2.4178953170776367,0.2776171863079071,0.06036576256155968,1.8032667636871338,2.21875,1449,,,,,,
0,3.186414957046509,0.25255662202835083,0.0520251989364624,1.8890784978866577,2.015625,1499,,,,,,
0,1.8727922439575195,0.2603648602962494,0.08165576308965683,1.7576265335083008,1.7890625,1549,,,,,,
0,3.647165298461914,0.277783066034317,0.07912059873342514,1.8974946737289429,2.0,1599,,,,,,
0,1.449999213218689,0.3034839332103729,0.09644966572523117,1.8557689189910889,2.09375,1649,,,,,,
0,1.825692057609558,0.2665084898471832,0.08328238874673843,1.8187036514282227,1.8359375,1699,,,,,,
0,1.9117649793624878,0.23623262345790863,0.05677945911884308,1.9296915531158447,1.78125,1749,,,,,,
0,1.2781928777694702,0.2573404312133789,0.06885161995887756,1.8566945791244507,1.8828125,1799,,,,,,
0,3.2866694927215576,0.26406481862068176,0.08219406753778458,1.780824899673462,1.8203125,1849,,,,,,
0,2.3775975704193115,0.26357048749923706,0.0725005567073822,1.8218371868133545,1.921875,1899,,,,,,
0,1.3521488904953003,0.23183175921440125,0.05926166847348213,1.8273215293884277,1.71875,1949,,,,,,
0,2.1347999572753906,0.26924583315849304,0.06587617844343185,1.7822775840759277,2.0625,1999,,,,,,
0,2.745567560195923,0.24296331405639648,0.06412025541067123,1.8686797618865967,1.78125,2049,,,,,,
0,1.9308512210845947,0.26018157601356506,0.07652042806148529,1.8622093200683594,1.8359375,2099,,,,,,
0,2.5625014305114746,0.23625753819942474,0.053737979382276535,1.845705509185791,1.828125,2149,,,,,,
