epoch,fit/grad_norm_pre_clip,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,2.0118894577026367,0.9355470538139343,0.24023456871509552,7.71875,49,,,,,,
0,3.952435255050659,0.7626963257789612,0.24707134068012238,5.71875,99,,,,,,
0,1.7195807695388794,0.6301793456077576,0.23174183070659637,4.4375,149,,,,,,
0,2.7334325313568115,0.546644926071167,0.193129301071167,3.9375,199,,,,,,
0,1.535788893699646,0.49900320172309875,0.16697195172309875,3.6875,249,,,,,,
0,1.794766902923584,0.4795135259628296,0.17677916586399078,3.359375,299,,,,,,
0,1.8514083623886108,0.43068361282348633,0.14748050272464752,3.140625,349,,,,,,
0,1.5580240488052368,0.3820485770702362,0.1281423270702362,2.8125,399,,,,,,
0,1.2256582975387573,0.36849403381347656,0.12532997131347656,2.703125,449,,,,,,
0,1.4438923597335815,0.35100239515304565,0.11662740260362625,2.609375,499,,,,,,
0,1.2173895835876465,0.3498341143131256,0.08811537176370621,2.90625,549,,,,,,
0,1.545706033706665,0.32903119921684265,0.07512495666742325,2.828125,599,,,,,,
0,1.9475191831588745,0.27243635058403015,0.05759260430932045,2.390625,649,,,,,,
0,1.6762142181396484,0.2769354581832886,0.05232609808444977,2.5,699,,,,,,
0,1.7550873756408691,0.30691948533058167,0.08621636778116226,2.453125,749,,,,,,
0,2.750669479370117,0.2750462293624878,0.0670384019613266,2.3125,799,,,,,,
0,1.0704357624053955,0.2442091852426529,0.04499043896794319,2.21875,849,,,,,,
0,4.548748016357422,0.27173665165901184,0.052010077983140945,2.4375,899,,,,,,
0,1.1310197114944458,0.249684676527977,0.04460654780268669,2.28125,949,,,,,,
0,1.288869023323059,0.2362963855266571,0.0448901392519474,2.125,999,,,,,,
0,6.0881829261779785,0.25051650404930115,0.05227432772517204,2.203125,1049,,,,,,
0,2.770716667175293,0.24248574674129486,0.05400918796658516,2.09375,1099,,,,,,
0,1.4135103225708008,0.23690205812454224,0.05721456557512283,2.0,1149,,,,,,
0,2.0462124347686768,0.22778406739234924,0.05786219611763954,1.890625,1199,,,,,,
0,1.3370835781097412,0.22020985186100006,0.04149891808629036,1.984375,1249,,,,,,
0,1.9628819227218628,0.24154354631900787,0.06380917131900787,1.9765625,1299,,,,,,
0,1.8443180322647095,0.22253604233264923,0.05066103860735893,1.9140625,1349,,,,,,
0,1.4716169834136963,0.2423815280199051,0.06269402801990509,2.0,1399,,,,,,
0,2.141695261001587,0.2392432689666748,0.057602643966674805,2.015625,1449,,,,,,
0,2.6096999645233154,0.2234708070755005,0.04378330335021019,1.9921875,1499,,,,,,
0,1.5701416730880737,0.21973134577274323,0.060551658272743225,1.765625,1549,,,,,,
0,2.5568320751190186,0.24777045845985413,0.07003609091043472,1.9765625,1599,,,,,,
0,1.8100157976150513,0.2522825002670288,0.07552470266819,1.96875,1649,,,,,,
0,1.8854442834854126,0.21241475641727448,0.058117881417274475,1.7109375,1699,,,,,,
0,1.395119071006775,0.21540479362010956,0.05427198484539986,1.7890625,1749,,,,,,
0,1.9696050882339478,0.21841961145401,0.05338054150342941,1.8359375,1799,,,,,,
0,1.779636025428772,0.2129436731338501,0.0557171031832695,1.7421875,1849,,,,,,
