epoch,fit/grad_norm_pre_clip,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,1.8933650255203247,0.9480102062225342,0.2487914264202118,7.75,49,,,,,,
0,3.7106568813323975,0.7748439311981201,0.24750015139579773,5.84375,99,,,,,,
0,3.6190946102142334,0.6456426978111267,0.2159552127122879,4.78125,149,,,,,,
0,3.6222550868988037,0.5509785413742065,0.19550976157188416,3.953125,199,,,,,,
0,1.2663031816482544,0.47867798805236816,0.17789673805236816,3.34375,249,,,,,,
0,2.0855119228363037,0.43881773948669434,0.14584898948669434,3.25,299,,,,,,
0,1.4539408683776855,0.39992761611938477,0.11867760121822357,3.125,349,,,,,,
0,2.202129602432251,0.38164567947387695,0.09844255447387695,3.140625,399,,,,,,
0,2.1756787300109863,0.4370245933532715,0.14405584335327148,3.25,449,,,,,,
0,1.3019416332244873,0.3500001132488251,0.08632824569940567,2.9375,499,,,,,,
0,1.7597651481628418,0.3416846990585327,0.13660655915737152,2.28125,549,,,,,,
0,1.5678786039352417,0.3098480701446533,0.09500431269407272,2.390625,599,,,,,,
0,1.4158066511154175,0.34148088097572327,0.09929337352514267,2.6875,649,,,,,,
0,1.7013264894485474,0.33868134021759033,0.10235323011875153,2.625,699,,,,,,
0,1.8246568441390991,0.2756703794002533,0.0774281844496727,2.203125,749,,,,,,
0,4.075127601623535,0.26871368288993835,0.06461212784051895,2.265625,799,,,,,,
0,2.646289348602295,0.25502637028694153,0.05971387401223183,2.171875,849,,,,,,
0,3.675680160522461,0.27705833315849304,0.06026146933436394,2.40625,899,,,,,,
0,1.7519699335098267,0.2747528851032257,0.06088568642735481,2.375,949,,,,,,
0,1.441107988357544,0.23360276222229004,0.04903244227170944,2.046875,999,,,,,,
0,1.5191545486450195,0.242539644241333,0.06089901924133301,2.015625,1049,,,,,,
0,2.4287118911743164,0.24038304388523102,0.05190648138523102,2.09375,1099,,,,,,
0,2.8166933059692383,0.23947924375534058,0.06760424375534058,1.9140625,1149,,,,,,
0,1.6840590238571167,0.2340802699327469,0.05439276993274689,2.0,1199,,,,,,
0,0.9451860189437866,0.21638718247413635,0.05720749869942665,1.765625,1249,,,,,,
0,1.9561452865600586,0.23073305189609528,0.055928364396095276,1.9375,1299,,,,,,
