epoch,fit/grad_norm,fit/loss,fit/pred_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,0.9999995827674866,0.6569597721099854,0.23508474230766296,4.6875,49,,,,,,
0,0.9999992251396179,0.5085086822509766,0.19405554234981537,3.484375,99,,,,,,
0,0.9999995231628418,0.4469824433326721,0.14620117843151093,3.34375,149,,,,,,
0,0.9999995231628418,0.3801890015602112,0.10479838401079178,3.0625,199,,,,,,
0,0.9999991655349731,0.3660390079021454,0.11017964035272598,2.84375,249,,,,,,
0,0.9999995231628418,0.4002853035926819,0.13856656849384308,2.90625,299,,,,,,
0,0.9999992847442627,0.3491126000881195,0.10399540513753891,2.71875,349,,,,,,
0,0.9999991655349731,0.31256625056266785,0.08795687556266785,2.5,399,,,,,,
0,0.9999992251396179,0.34319549798965454,0.10979707539081573,2.59375,449,,,,,,
0,0.9999991655349731,0.30626967549324036,0.09533218294382095,2.34375,499,,,,,,
0,0.9999994039535522,0.29849421977996826,0.08658014982938766,2.359375,549,,,,,,
0,0.999999463558197,0.29709693789482117,0.07346411794424057,2.484375,599,,,,,,
0,0.9999997615814209,0.2929956912994385,0.06545663625001907,2.53125,649,,,,,,
0,0.9999993443489075,0.2716713547706604,0.0675697773694992,2.265625,699,,,,,,
0,0.999999463558197,0.2783552408218384,0.07327713072299957,2.28125,749,,,,,,
0,0.999999463558197,0.2833826541900635,0.07537482678890228,2.3125,799,,,,,,
0,0.9999995827674866,0.28733107447624207,0.08518262952566147,2.25,849,,,,,,
0,0.9999997615814209,0.24732515215873718,0.06470797210931778,2.03125,899,,,,,,
0,0.9999995231628418,0.2766261100769043,0.08424331247806549,2.140625,949,,,,,,
0,0.9999993443489075,0.2520909905433655,0.06263785809278488,2.109375,999,,,,,,
0,0.9999995827674866,0.2351766675710678,0.04084073379635811,2.15625,1049,,,,,,
0,0.9999995827674866,0.25929969549179077,0.07082314044237137,2.09375,1099,,,,,,
0,0.9999994039535522,0.23970311880111694,0.055132798850536346,2.046875,1149,,,,,,
0,0.9999995231628418,0.24920794367790222,0.07245012372732162,1.96875,1199,,,,,,
0,0.9999995231628418,0.21360591053962708,0.04661373049020767,1.8515625,1249,,,,,,
0,0.8726441860198975,0.20905472338199615,0.044015660881996155,1.8359375,1299,,,,,,
0,0.9999995827674866,0.23201081156730652,0.05720612034201622,1.9375,1349,,,,,,
0,0.9999997019767761,0.24094611406326294,0.058328934013843536,2.03125,1399,,,,,,
0,0.9999993443489075,0.19817906618118286,0.04388219863176346,1.7109375,1449,,,,,,
0,0.9999992847442627,0.22777126729488373,0.06468532979488373,1.8125,1499,,,,,,
0,0.9999995231628418,0.22268922626972198,0.05179079249501228,1.8984375,1549,,,,,,
0,0.9999992251396179,0.2118375450372696,0.04191567376255989,1.8828125,1599,,,,,,
0,0.9999991059303284,0.2208613157272339,0.05386912822723389,1.859375,1649,,,,,,
0,0.9999993443489075,0.20876073837280273,0.05055762082338333,1.7578125,1699,,,,,,
0,0.9999996423721313,0.20547299087047577,0.04336361587047577,1.8046875,1749,,,,,,
0,0.9664945006370544,0.2094571739435196,0.05711342394351959,1.6875,1799,,,,,,
0,0.8817011117935181,0.20779472589492798,0.04861503839492798,1.765625,1849,,,,,,
0,0.9999995827674866,0.24097509682178497,0.05640478804707527,2.046875,1899,,,,,,
0,0.999999463558197,0.21159406006336212,0.04655500128865242,1.8359375,1949,,,,,,
0,0.9999991655349731,0.2200416773557663,0.043283861130476,1.96875,1999,,,,,,
0,0.9999993443489075,0.20833046734333038,0.048174213618040085,1.78125,2049,,,,,,
0,0.9999991655349731,0.21413329243659973,0.05007079616189003,1.8203125,2099,,,,,,
0,0.9999994039535522,0.2162792831659317,0.0512402169406414,1.8359375,2149,,,,,,
0,0.9999991059303284,0.21849694848060608,0.05638756975531578,1.8046875,2199,,,,,,
0,0.969333291053772,0.20587414503097534,0.04864758253097534,1.75,2249,,,,,,
0,0.9999994039535522,0.2002243846654892,0.0478806346654892,1.6875,2299,,,,,,
0,0.8956656455993652,0.20242905616760254,0.04910873621702194,1.703125,2349,,,,,,
0,0.9999992251396179,0.2106642723083496,0.04074239730834961,1.8828125,2399,,,,,,
0,0.9999991655349731,0.22455960512161255,0.06733303517103195,1.7421875,2449,,,,,,
0,0.9999992847442627,0.20708903670310974,0.041073404252529144,1.84375,2499,,,,,,
0,0.9999995827674866,0.18676507472991943,0.03637445718050003,1.671875,2549,,,,,,
0,0.9999993443489075,0.21514016389846802,0.043265171349048615,1.9140625,2599,,,,,,
0,0.9999992847442627,0.1894347369670868,0.03806755691766739,1.6796875,2649,,,,,,
0,0.9999991059303284,0.19041447341442108,0.03514103591442108,1.7265625,2699,,,,,,
0,0.999999463558197,0.19631364941596985,0.03322771564126015,1.8125,2749,,,,,,
0,0.9999991655349731,0.17423516511917114,0.03361016511917114,1.5625,2799,,,,,,
0,0.9999992251396179,0.20296798646450043,0.040858615189790726,1.8046875,2849,,,,,,
0,0.9999994039535522,0.19374895095825195,0.036522381007671356,1.75,2899,,,,,,
0,0.9999995827674866,0.21657899022102356,0.06423524767160416,1.6875,2949,,,,,,
0,0.9999989867210388,0.19360291957855225,0.03149355202913284,1.8046875,2999,,,,,,
0,0.9999996423721313,0.2052021622657776,0.039186540991067886,1.84375,3049,,,,,,
0,0.9999992251396179,0.18573255836963654,0.035341933369636536,1.671875,3099,,,,,,
0,0.9999995231628418,0.20622466504573822,0.04509185627102852,1.7890625,3149,,,,,,
0,0.9999995827674866,0.199376180768013,0.0401964895427227,1.765625,3199,,,,,,
0,0.9999992847442627,0.18471018970012665,0.034319568425416946,1.671875,3249,,,,,,
0,0.9999991655349731,0.19297832250595093,0.04649394378066063,1.6328125,3299,,,,,,
0,0.9999996423721313,0.21697887778282166,0.049986690282821655,1.859375,3349,,,,,,
0,0.999999463558197,0.217125803232193,0.04232112318277359,1.9453125,3399,,,,,,
0,0.9999994039535522,0.19630801677703857,0.03419864922761917,1.8046875,3449,,,,,,
0,0.999999463558197,0.19926804304122925,0.04790084809064865,1.6796875,3499,,,,,,
0,0.9999993443489075,0.2025223970413208,0.042366139590740204,1.78125,3549,,,,,,
0,0.9999993443489075,0.20972861349582672,0.04957236722111702,1.78125,3599,,,,,,
0,0.9999994039535522,0.18951056897640228,0.037166815251111984,1.6875,3649,,,,,,
0,0.9999991655349731,0.18533805012702942,0.03104117140173912,1.7109375,3699,,,,,,
0,0.9999993443489075,0.1873272955417633,0.030100727453827858,1.75,3749,,,,,,
0,0.9999997019767761,0.19913165271282196,0.03702227398753166,1.8046875,3799,,,,,,
0,0.9999993443489075,0.1878158301115036,0.0364486463367939,1.6796875,3849,,,,,,
0,0.9999992251396179,0.18670789897441864,0.03045789711177349,1.734375,3899,,,,,,
0,0.9999995231628418,0.203622967004776,0.0395604707300663,1.8203125,3949,,,,,,
0,0.9999997615814209,0.19692692160606384,0.03970036655664444,1.75,3999,,,,,,
0,0.9999995231628418,0.18225619196891785,0.027959324419498444,1.7109375,4049,,,,,,
0,0.9999992847442627,0.204936221241951,0.03892059624195099,1.84375,4099,,,,,,
0,0.9999995827674866,0.21622994542121887,0.043378375470638275,1.921875,4149,,,,,,
0,0.9999995827674866,0.2140284925699234,0.0402003712952137,1.9296875,4199,,,,,,
0,0.9326764345169067,0.18257731199264526,0.031210118904709816,1.6796875,4249,,,,,,
0,0.9999991655349731,0.1768224835395813,0.028384979814291,1.6484375,4299,,,,,,
0,0.9999992847442627,0.18064522743225098,0.03123115934431553,1.6640625,4349,,,,,,
0,0.9999995231628418,0.18852068483829498,0.02836444042623043,1.78125,4399,,,,,,
0,0.9999994039535522,0.18633818626403809,0.041806939989328384,1.6015625,4449,,,,,,
0,0.9999994039535522,0.19833973050117493,0.039160046726465225,1.765625,4499,,,,,,
0,0.9999991059303284,0.18986262381076813,0.02872980572283268,1.7890625,4549,,,,,,
0,0.9999992847442627,0.18738046288490295,0.04773202911019325,1.546875,4599,,,,,,
0,0.999999463558197,0.18426822125911713,0.034854162484407425,1.65625,4649,,,,,,
0,0.9999995231628418,0.22042632102966309,0.04855132848024368,1.90625,4699,,,,,,
0,0.9999993443489075,0.17698785662651062,0.02855036035180092,1.6484375,4749,,,,,,
0,0.9999992251396179,0.20124655961990356,0.038160622119903564,1.8125,4799,,,,,,
0,0.9999991059303284,0.18422621488571167,0.03285903483629227,1.6796875,4849,,,,,,
0,0.999999463558197,0.19641004502773285,0.03332411125302315,1.8125,4899,,,,,,
0,0.8970031142234802,0.1844237595796585,0.03696282580494881,1.640625,4949,,,,,,
0,0.999999463558197,0.17666572332382202,0.03311104327440262,1.59375,4999,,,,,,
,,,,,0,,0.24048347771167755,,0.03931160643696785,,2.234375
,,,,,1,,0.21246680617332458,,0.03277929872274399,,2.0
,,,,,2,,0.21860378980636597,,0.030127227306365967,,2.09375
,,,,,3,,0.2121632993221283,,0.0354054793715477,,1.9609375
,,,,,4,,0.24598951637744904,,0.031145771965384483,,2.390625
,,,,,5,,0.23103594779968262,,0.03377031534910202,,2.1875
,,,,,6,,0.23755455017089844,,0.03345298022031784,,2.265625
,,,,,7,,0.19156132638454437,,0.034334760159254074,,1.75
,,,,,8,,0.2386263906955719,,0.0374545119702816,,2.234375
,,,,,9,,0.21504192054271698,,0.02754191868007183,,2.078125
,,,,,10,,0.24896757304668427,,0.037053514271974564,,2.359375
,,,,,11,,0.22366687655448914,,0.031284067779779434,,2.140625
,,,,,12,,0.2417294830083847,,0.030791977420449257,,2.34375
,,,,,13,,0.22318211197853088,,0.03861180692911148,,2.046875
,,,,,14,,0.24396678805351257,,0.03400585427880287,,2.328125
,,,,,15,,0.2173992395401001,,0.028922677040100098,,2.09375
,,,,,16,,0.2172316014766693,,0.02582535147666931,,2.125
,,,,,17,,0.23771095275878906,,0.03067971020936966,,2.296875
,,,,,18,,0.22168220579624176,,0.024416586384177208,,2.1875
,,,,,19,,0.23196445405483246,,0.03958164528012276,,2.140625
0,,,,,4999,0.2275514155626297,,0.03282485157251358,,2.162890672683716,
