step,n_seeds,validate/loss_step_mean,validate/loss_step_std,validate/pred_loss_step_mean,validate/pred_loss_step_std,validate/sigreg_loss_step_mean,validate/sigreg_loss_step_std,epoch_mean,epoch_std,fit/grad_norm_pre_clip_mean,fit/grad_norm_pre_clip_std,fit/loss_mean,fit/loss_std,fit/pred_loss_mean,fit/pred_loss_std,fit/sigreg_loss_mean,fit/sigreg_loss_std,validate/loss_epoch_mean,validate/loss_epoch_std,validate/pred_loss_epoch_mean,validate/pred_loss_epoch_std,validate/sigreg_loss_epoch_mean,validate/sigreg_loss_epoch_std
2049,3,,,,,,,0.0,0.0,2.925006548563639,0.8818088818746799,0.21093425154685974,0.00948192404417855,0.05305664738019308,0.007514851448755476,1.7552083333333333,0.023867581744561668,,,,,,
2099,3,,,,,,,0.0,0.0,2.9085683822631836,0.8369072106242185,0.2213738759358724,0.006009811039393589,0.0566603330274423,0.008250457236374296,1.8307291666666667,0.05542655378591865,,,,,,
2149,3,,,,,,,0.0,0.0,2.4565386374791465,0.6706994354721675,0.21002022922039032,0.004875587412711962,0.05116605758666992,0.0044748854258387025,1.7630208333333333,0.04302789490067267,,,,,,
2199,3,,,,,,,0.0,0.0,2.181298812230428,0.6656385002025882,0.21002025405565897,0.01573026501849964,0.05279369279742241,0.004857360189533669,1.7473958333333333,0.13982701831936248,,,,,,
2249,3,,,,,,,0.0,0.0,3.2369876702626548,1.2037759463927606,0.20981986820697784,0.007772849397076239,0.04868705694874128,0.010296791525520411,1.7942708333333333,0.03608439182435161,,,,,,
2299,3,,,,,,,0.0,0.0,2.0460389455159507,0.22983325460390247,0.21493550141652426,0.00820139776768768,0.058034458508094154,0.012521510080873464,1.7447916666666667,0.10196235390860361,,,,,,
2349,3,,,,,,,0.0,0.0,3.134641965230306,0.750758618668218,0.21912493805090585,0.012314454061082166,0.05538796012600263,0.003214248892888688,1.8229166666666667,0.1016626109163705,,,,,,
2399,3,,,,,,,0.0,0.0,2.3172410329182944,0.6858087782001161,0.212410569190979,0.015347529468186502,0.04737150544921557,0.006305242479862077,1.8307291666666667,0.10491269311710254,,,,,,
2449,3,,,,,,,0.0,0.0,2.3745385805765786,0.12921048009391556,0.21142302453517914,0.023881832991041508,0.05387094244360924,0.018266202659635127,1.7473958333333333,0.06735686018946647,,,,,,
2499,3,,,,,,,0.0,0.0,2.572025179862976,1.299269893578166,0.21214424073696136,0.015966778497439375,0.0529645582040151,0.01185992535823727,1.765625,0.08230979494416202,,,,,,
2549,3,,,,,,,0.0,0.0,1.832884947458903,0.2919522970238849,0.20670687158902487,0.015943749377398106,0.05175895740588506,0.012182297792509377,1.71875,0.062009796353076345,,,,,,
2599,3,,,,,,,0.0,0.0,2.6127437750498452,1.2580162848912255,0.22689740359783173,0.019473357483714177,0.05599896485606829,0.0027685300305217474,1.8958333333333333,0.2063052325035246,,,,,,
2649,3,,,,,,,0.0,0.0,2.473068594932556,1.238580831318654,0.21174069742361704,0.014019693117222782,0.05256101116538048,0.004869462105535419,1.7682291666666667,0.14069731936708435,,,,,,
2699,3,,,,,,,0.0,0.0,2.3498100439707437,0.9763473083841784,0.20195574561754862,0.016340714238965246,0.044078145176172256,0.007925723872086655,1.7526041666666667,0.10664372515335037,,,,,,
2749,3,,,,,,,0.0,0.0,1.5033153692881267,0.3756227853865156,0.2118103951215744,0.009436343273510651,0.052630710105101265,0.010287988587074713,1.7682291666666667,0.1108531075718373,,,,,,
2799,3,,,,,,,0.0,0.0,1.7540119489034016,0.5301920385152538,0.19556977351506552,0.01094094357596344,0.043877062698205314,0.006065875502501007,1.6848958333333333,0.10664372515335037,,,,,,
2849,3,,,,,,,0.0,0.0,2.2636011441548667,0.22790742829878072,0.20280267298221588,0.014254234716030764,0.04557610799868902,0.005224316557166771,1.7447916666666667,0.10549285989858903,,,,,,
2899,3,,,,,,,0.0,0.0,1.251339077949524,0.16618479652532123,0.20352194209893545,0.010860851534951563,0.043040176232655845,0.0034479059817917094,1.7838541666666667,0.11727427342914273,,,,,,
2949,3,,,,,,,0.0,0.0,1.906505028406779,0.3923867740038213,0.22122612098852792,0.014332659653865022,0.0597677876551946,0.018142465250598063,1.7942708333333333,0.06505206248331664,,,,,,
2999,3,,,,,,,0.0,0.0,1.7863741318384807,1.4633036077546497,0.20319634675979614,0.0050890153691313875,0.043040099243323006,0.007645713302000183,1.7760416666666667,0.05863713671457137,,,,,,
3049,3,,,,,,,0.0,0.0,1.4870171546936035,0.19067838097207346,0.21486794451872507,0.027068857928172898,0.05080544327696165,0.014035979981760476,1.8255208333333333,0.18755424562532125,,,,,,
3099,3,,,,,,,0.0,0.0,1.3384697039922078,0.21677904125032682,0.20070942242940268,0.008096441712818555,0.045761507004499435,0.0038718481775270714,1.7213541666666667,0.05201818842562026,,,,,,
3149,3,,,,,,,0.0,0.0,1.7929123441378276,1.0023241318315976,0.21283195912837982,0.02387868897604124,0.05267571285367012,0.005772033050788593,1.7786458333333333,0.22403402306253248,,,,,,
3199,3,,,,,,,0.0,0.0,1.3951011896133423,0.21741486573939864,0.21082818508148193,0.02038646320742256,0.0513229767481486,0.010744913064541372,1.7708333333333333,0.11222115326257939,,,,,,
3249,3,,,,,,,0.0,0.0,1.564496358235677,0.35036513804835134,0.20051674048105875,0.003801170042591381,0.04263914128144582,0.0072222732660195,1.7578125,0.04349815908460954,,,,,,
3299,3,,,,,,,0.0,0.0,1.6388485034306843,0.44501420373740497,0.20220278203487396,0.007687604467284047,0.047905909518400826,0.004479715088689912,1.7135416666666667,0.07667933262674717,,,,,,
3349,3,,,,,,,0.0,0.0,1.1677760283152263,0.13975792385146757,0.21169602870941162,0.024745881271221657,0.05284186452627182,0.010622609867596404,1.7682291666666667,0.15825536046081767,,,,,,
3399,3,,,,,,,0.0,0.0,1.888132890065511,0.6025625363052898,0.2094015528758367,0.022250481860910908,0.045990098267793655,0.01015164805978447,1.8125,0.15388840315306412,,,,,,
3449,3,,,,,,,0.0,0.0,1.5289849837621052,0.1386222685579125,0.20609373847643533,0.009660242125441582,0.04235676055153211,0.0039242653699037506,1.8177083333333333,0.0813150781041458,,,,,,
3499,3,,,,,,,0.0,0.0,1.1207339763641357,0.5508366933608629,0.19926967720190683,0.007191646925748645,0.051483217626810074,0.008455262617510144,1.6432291666666667,0.019661027175184243,,,,,,
3549,3,,,,,,,0.0,0.0,1.5274272362391155,0.22484091688530303,0.20769526064395905,0.024584708309659094,0.049492139369249344,0.012865647355673748,1.7578125,0.16312978920172735,,,,,,
3599,3,,,,,,,0.0,0.0,1.1652618249257405,0.35621223103414706,0.2115000089009603,0.00680728524696398,0.04808855180939039,0.01018274199697597,1.8151041666666667,0.10946796644262345,,,,,,
3649,3,,,,,,,0.0,0.0,1.4130963484446208,0.40369924296003207,0.19424642125765482,0.0020006609817272898,0.04808756709098816,0.0035797581629696974,1.625,0.034053897996411515,,,,,,
3699,3,,,,,,,0.0,0.0,1.0937976439793904,0.038296597471473445,0.18236585954825082,0.01656891101781707,0.03555596123139063,0.00369228112441754,1.6302083333333333,0.18852799789310695,,,,,,
3749,3,,,,,,,0.0,0.0,1.0005561709403992,0.3149204067294335,0.20535671710968018,0.024021534221855535,0.04389838625987371,0.015411569873371894,1.7942708333333333,0.1097463932588827,,,,,,
3799,3,,,,,,,0.0,0.0,1.2546252409617107,0.3000541318681238,0.20079771180947623,0.006406938573202918,0.04064145808418592,0.0021107931939681112,1.78125,0.062009796353076345,,,,,,
3849,3,,,,,,,0.0,0.0,0.9437621235847473,0.2642376456432761,0.1968986044327418,0.008543622931426723,0.0435782956580321,0.004592259622772646,1.703125,0.04878904686248749,,,,,,
3899,3,,,,,,,0.0,0.0,0.8748469551404318,0.23298819885345906,0.18583358327547708,0.00823355803022976,0.03479191598792871,0.005715955743008228,1.6770833333333333,0.03522851369392886,,,,,,
3949,3,,,,,,,0.0,0.0,1.1824695666631062,0.4833694588480184,0.21241832772890726,0.0138758000772855,0.049657912304004036,0.005343784578551981,1.8098958333333333,0.0964245238623626,,,,,,
3999,3,,,,,,,0.0,0.0,0.978802502155304,0.2271906511181111,0.19855129718780518,0.010339224256343486,0.040673695504665375,0.006318594571633384,1.7526041666666667,0.044423755492791615,,,,,,
4049,3,,,,,,,0.0,0.0,1.4241247375806172,0.4755860911717869,0.19124609231948853,0.017380132562072603,0.040529947727918625,0.005290006573816406,1.6744791666666667,0.1367373499252612,,,,,,
4099,3,,,,,,,0.0,0.0,1.3027996222178142,0.4619467266392113,0.20667795340220133,0.0038575797367224694,0.04912587131063143,0.0055342911316991796,1.7526041666666667,0.023867581744561668,,,,,,
4149,3,,,,,,,0.0,0.0,1.3045602043469746,0.2837481903278133,0.20479117333889008,0.014820825350918526,0.04626253123084704,0.008914434710394433,1.7630208333333333,0.07864410870073697,,,,,,
4199,3,,,,,,,0.0,0.0,0.8710364500681559,0.13934346478922563,0.20120887458324432,0.02114481945267521,0.04235470419128736,0.0069188153760608734,1.765625,0.1640625,,,,,,
4249,3,,,,,,,0.0,0.0,1.124715805053711,0.3775048023364715,0.19191844264666238,0.01741521770322675,0.043155418088038765,0.007159550142130128,1.6536458333333333,0.1344869930591183,,,,,,
4299,3,,,,,,,0.0,0.0,1.0830283363660176,0.313192695371476,0.19253839055697122,0.015063961719951925,0.0398691197236379,0.006292587220077678,1.6953125,0.11508531142700183,,,,,,
4349,3,,,,,,,0.0,0.0,1.1389209429423015,0.3977805009083205,0.1839014838139216,0.003964200398479862,0.04197440172235171,0.002474072335202399,1.5755208333333333,0.01626301562082916,,,,,,
4399,3,,,,,,,0.0,0.0,1.5141672293345134,0.5215622666882017,0.19662505884965262,0.00397588447239707,0.04428131009141604,0.004622561004111418,1.6901041666666667,0.09320588629256918,,,,,,
4449,3,,,,,,,0.0,0.0,0.9962794184684753,0.27928269393464306,0.2017958015203476,0.007588825331223178,0.0507541298866272,0.0015467913671178984,1.6796875,0.0703125,,,,,,
4499,3,,,,,,,0.0,0.0,1.1184442241986592,0.4475640922277893,0.20045180122057596,0.009229632308193625,0.043876285354296364,0.00221768133775882,1.7421875,0.09504316453590968,,,,,,
4549,3,,,,,,,0.0,0.0,1.2752878665924072,0.2752413387930088,0.18953382472197214,0.012615014099163867,0.042723932613929115,0.002927563303848018,1.6302083333333333,0.1641244922561326,,,,,,
4599,3,,,,,,,0.0,0.0,1.1854770183563232,0.20350831356990887,0.20844211181004843,0.014475150759722518,0.05642388388514519,0.004329819024158881,1.6901041666666667,0.14850601488940887,,,,,,
4649,3,,,,,,,0.0,0.0,1.3661028146743774,0.6346903716983979,0.18795837461948395,0.007803483430635106,0.039195352544387184,0.0015878225937141657,1.6510416666666667,0.09953913986258538,,,,,,
4699,3,,,,,,,0.0,0.0,0.9708928068478903,0.16898210151414178,0.1957248349984487,0.02465652502787973,0.04305556230247021,0.011385503356629585,1.6927083333333333,0.1668903121876262,,,,,,
4749,3,,,,,,,0.0,0.0,1.1797260244687398,0.42052511860991676,0.18108137945334116,0.007234368987480326,0.04078190277020136,0.006962303341813928,1.5598958333333333,0.025113673856752488,,,,,,
4799,3,,,,,,,0.0,0.0,1.2907686630884807,0.7564715737253905,0.1951785385608673,0.009182148232048755,0.04543895274400711,0.0019840704120145615,1.6614583333333333,0.0813150781041458,,,,,,
4849,3,,,,,,,0.0,0.0,1.1274871031443279,0.0761426895145269,0.18139662345250449,0.0010232439650362302,0.03979506095250448,0.004544859935862261,1.5755208333333333,0.050227347713504976,,,,,,
4899,3,,,,,,,0.0,0.0,0.9267751177151998,0.15321910028729147,0.1798595537741979,0.014032237701923191,0.037281427532434464,0.00834108657774659,1.5859375,0.0625,,,,,,
4949,3,,,,,,,0.0,0.0,1.2374276121457417,0.4899719410602349,0.1854199767112732,0.009753091616686473,0.04153976341088613,0.006872023259307803,1.5989583333333333,0.07825510000685791,,,,,,
4999,3,,,,,,,0.0,0.0,1.1129605174064636,0.3323449234133941,0.18861141800880432,0.006208483988359883,0.047335377583901085,0.0018103839969031991,1.5703125,0.046875,,,,,,
5049,3,,,,,,,0.0,0.0,0.9932483235994974,0.42787755262013677,0.18261982003847757,0.009861144308628257,0.04166929920514425,0.0017811301795835537,1.5677083333333333,0.09418302770846419,,,,,,
5099,3,,,,,,,0.0,0.0,1.2569296558698018,0.5279549273637384,0.20156564811865488,0.021474464457934366,0.04596668854355812,0.003161343535015766,1.7265625,0.20357522219992785,,,,,,
5149,3,,,,,,,0.0,0.0,0.9213875532150269,0.16293304716104157,0.18844271699587503,0.022443735679275226,0.03967969802518686,0.010819975441599726,1.6536458333333333,0.1376271902262897,,,,,,
5199,3,,,,,,,0.0,0.0,1.2910276651382446,0.3696154081634603,0.18828034400939941,0.0075678121872905894,0.038540761917829514,0.001103831283220348,1.6640625,0.09375,,,,,,
5249,3,,,,,,,0.0,0.0,1.2372379302978516,0.5480441119993797,0.19402859608332315,0.0030610430157863864,0.04721870024998983,0.003238609921236152,1.6328125,0.06394806853025352,,,,,,
5299,3,,,,,,,0.0,0.0,1.0208651423454285,0.28056881772047965,0.17586396634578705,0.012860522755526483,0.035238967587550483,0.00273641333337254,1.5625,0.13002591388354093,,,,,,
5349,3,,,,,,,0.0,0.0,1.271199385325114,0.7206487153170666,0.17376347879568735,0.015807868719538983,0.03850957192480564,0.007828942227596605,1.5026041666666667,0.16505158205719608,,,,,,
5399,3,,,,,,,0.0,0.0,1.032307763894399,0.3227205843149104,0.1916671892007192,0.003711430482974072,0.04485729585091273,0.005422674797314194,1.6328125,0.09210801658243434,,,,,,
5449,3,,,,,,,0.0,0.0,1.1068894267082214,0.3000179511723659,0.1883166084686915,0.02069684449904644,0.044761927177508674,0.003334144488329981,1.5963541666666667,0.20704353344063497,,,,,,
5499,3,,,,,,,0.0,0.0,1.4799977739651997,0.8492799176464031,0.1995764523744583,0.026283034737338624,0.05504520734151205,0.026820214726713733,1.6067708333333333,0.050227347713504976,,,,,,
5549,3,,,,,,,0.0,0.0,1.2479695280392964,0.5102945714187459,0.1826949566602707,0.016145078793783227,0.043697560826937355,0.011332197431339163,1.546875,0.0546875,,,,,,
5599,3,,,,,,,0.0,0.0,1.5552188356717427,1.5439058031702262,0.1873057633638382,0.0058292837811501534,0.045053159818053246,0.016157350942895582,1.5807291666666667,0.11959335940838578,,,,,,
5649,3,,,,,,,0.0,0.0,1.0460985501607258,0.37668090033617635,0.19004657864570618,0.008016111940255024,0.044864289462566376,0.007503595278897656,1.6171875,0.04349815908460954,,,,,,
5699,3,,,,,,,0.0,0.0,1.0885008573532104,0.11777674065469328,0.18631519377231598,0.015521886546030038,0.04438811043898264,0.005781231382120157,1.578125,0.11020887484113973,,,,,,
5749,3,,,,,,,0.0,0.0,1.0248767932256062,0.2302375154808743,0.19216321905454,0.011523524064169462,0.050887174904346466,0.014890598347070306,1.5703125,0.04878904686248749,,,,,,
5799,3,,,,,,,0.0,0.0,0.9621870319048563,0.30918732648609426,0.18107310930887857,0.019009204375024055,0.038820505142211914,0.006417464948812701,1.5833333333333333,0.17014996066582952,,,,,,
5849,3,,,,,,,0.0,0.0,1.2257295846939087,0.18476290769085238,0.1819042464097341,0.013513024687757955,0.04127924144268036,0.0011175093555983607,1.5625,0.1355418091632615,,,,,,
5899,3,,,,,,,0.0,0.0,1.1726826628049214,0.4707692094200429,0.19054153064886728,0.015205238434572745,0.05056757479906082,0.009026374956425448,1.5572916666666667,0.0708888416084177,,,,,,
5949,3,,,,,,,0.0,0.0,1.4596083958943684,0.14301476478851374,0.17893641193707785,0.008316197552645552,0.04189214607079824,0.006299278617612466,1.5234375,0.062009796353076345,,,,,,
5999,3,,,,,,,0.0,0.0,1.1825341979662578,0.6922090377653647,0.1872315307458242,0.023033131185961106,0.04367684324582418,0.009607822180958401,1.59375,0.150884436842406,,,,,,
6049,3,,,,,,,0.0,0.0,1.2810484965642293,0.3656605162052078,0.2006085216999054,0.015496794098685887,0.04989237835009893,0.011203540045421692,1.671875,0.0900981452708656,,,,,,
6099,3,,,,,,,0.0,0.0,1.564418375492096,0.8946567075311423,0.19687038163344064,0.01564080225121473,0.050711529329419136,0.018454780202012824,1.625,0.027063293868263706,,,,,,
6149,3,,,,,,,0.0,0.0,1.1162082354227703,0.36598719777055355,0.18091867367426553,0.015114745727440756,0.042246799916028976,0.013507278919474877,1.5390625,0.05412658773652741,,,,,,
6199,3,,,,,,,0.0,0.0,1.4097884098688762,0.4344318440414904,0.18042957286039987,0.006130756803956973,0.04110665495196978,0.0015425207626769434,1.5494791666666667,0.05317858816839098,,,,,,
6249,3,,,,,,,0.0,0.0,1.6234405438105266,0.5025080145726426,0.1918004850546519,0.022360689991835506,0.04661819711327553,0.016505745902537908,1.6119791666666667,0.15651020001371582,,,,,,
