epoch,fit/grad_norm,fit/loss,fit/pred_loss,fit/rand_diff_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,0.9999991059303284,0.6594725847244263,0.2451658844947815,1.1962974071502686,4.46875,49,,,,,,
0,0.9999993443489075,0.5777105093002319,0.20999328792095184,1.2248437404632568,3.953125,99,,,,,,
0,0.9999992847442627,0.42442095279693604,0.13012287020683289,1.3048069477081299,3.125,149,,,,,,
0,0.9999993443489075,0.38094496726989746,0.10963550955057144,1.3496971130371094,2.875,199,,,,,,
0,0.999999463558197,0.40629127621650696,0.1329106092453003,1.3615028858184814,2.890625,249,,,,,,
0,0.9999996423721313,0.3846338987350464,0.1152944341301918,1.348008394241333,2.84375,299,,,,,,
0,0.9999992251396179,0.347137987613678,0.08831914514303207,1.3701653480529785,2.71875,349,,,,,,
0,0.9999998211860657,0.3055856227874756,0.056774403899908066,1.4436206817626953,2.609375,399,,,,,,
0,0.9999996423721313,0.3353016674518585,0.0839335024356842,1.5040030479431152,2.625,449,,,,,,
0,0.9999996423721313,0.3046533167362213,0.05684680491685867,1.5384657382965088,2.578125,499,,,,,,
0,0.9999994039535522,0.3172352612018585,0.07951081544160843,1.5068191289901733,2.46875,549,,,,,,
0,0.9999995231628418,0.28906503319740295,0.061210621148347855,1.5940349102020264,2.359375,599,,,,,,
0,0.9660325646400452,0.26766201853752136,0.0526566319167614,1.5786645412445068,2.21875,649,,,,,,
0,0.9999996423721313,0.3102029860019684,0.07085319608449936,1.6693519353866577,2.46875,699,,,,,,
0,0.9999997615814209,0.28215348720550537,0.06150968745350838,1.654222011566162,2.265625,749,,,,,,
0,0.9999995827674866,0.27947747707366943,0.0678071454167366,1.6357851028442383,2.171875,799,,,,,,
0,0.9999996423721313,0.2529396414756775,0.0590389184653759,1.7142891883850098,1.96875,849,,,,,,
0,0.9999992847442627,0.2672477960586548,0.06215764582157135,1.6613588333129883,2.09375,899,,,,,,
0,0.9999998807907104,0.2817307114601135,0.07332270592451096,1.7001734972000122,2.125,949,,,,,,
0,0.9999991059303284,0.2563743591308594,0.05577307939529419,1.896065592765808,2.015625,999,,,,,,
0,0.9999995231628418,0.2663627564907074,0.07428101450204849,1.7277064323425293,1.9453125,1049,,,,,,
0,0.9999996423721313,0.26871493458747864,0.05903507024049759,1.7297046184539795,2.140625,1099,,,,,,
0,0.9999995827674866,0.2717132270336151,0.07347656041383743,1.8549175262451172,2.0,1149,,,,,,
0,0.9999994039535522,0.25811824202537537,0.060466594994068146,1.796414852142334,1.9921875,1199,,,,,,
0,0.9999997019767761,0.25128790736198425,0.06802373379468918,1.9201656579971313,1.8203125,1249,,,,,,
0,0.9115564823150635,0.26746636629104614,0.0636201724410057,1.9275867938995361,2.046875,1299,,,,,,
0,0.9999998211860657,0.25059619545936584,0.053225431591272354,1.7683266401290894,1.9921875,1349,,,,,,
0,0.9999993443489075,0.24488212168216705,0.05156288295984268,1.8514554500579834,1.9375,1399,,,,,,
0,0.999999463558197,0.26284757256507874,0.07394535094499588,1.8980343341827393,1.890625,1449,,,,,,
0,0.9999997019767761,0.22616888582706451,0.04082860052585602,1.8348103761672974,1.859375,1499,,,,,,
0,0.9999997615814209,0.23142798244953156,0.049178462475538254,1.8187012672424316,1.828125,1549,,,,,,
0,0.9999995231628418,0.2577044665813446,0.0719141736626625,1.8798105716705322,1.859375,1599,,,,,,
0,0.9999991655349731,0.22075220942497253,0.043100398033857346,1.9448676109313965,1.7578125,1649,,,,,,
0,0.9999996423721313,0.2370656430721283,0.04389806091785431,1.836289882659912,1.9453125,1699,,,,,,
0,0.9999990463256836,0.23359237611293793,0.06254813075065613,1.8700493574142456,1.6875,1749,,,,,,
0,0.9999997019767761,0.28611552715301514,0.07185188680887222,1.992772102355957,2.15625,1799,,,,,,
0,0.9999997615814209,0.288733571767807,0.08259624242782593,1.863732933998108,2.078125,1849,,,,,,
0,0.9999994039535522,0.23414826393127441,0.05606275051832199,1.8905818462371826,1.765625,1899,,,,,,
0,0.9999998211860657,0.29207712411880493,0.09254387766122818,1.9845750331878662,2.0,1949,,,,,,
0,0.999999463558197,0.24834796786308289,0.07082602381706238,1.931882381439209,1.7578125,1999,,,,,,
0,0.9999995827674866,0.23788177967071533,0.051954470574855804,1.8935117721557617,1.859375,2049,,,,,,
0,0.999999463558197,0.24434255063533783,0.06138939410448074,1.8890666961669922,1.8203125,2099,,,,,,
0,0.9999996423721313,0.24926377832889557,0.06424828618764877,1.9976422786712646,1.8359375,2149,,,,,,
0,0.9999993443489075,0.24259725213050842,0.05498342588543892,1.866851568222046,1.875,2199,,,,,,
0,0.999999463558197,0.2385263293981552,0.044734206050634384,1.8987436294555664,1.9375,2249,,,,,,
0,0.9999989867210388,0.2402821183204651,0.05375180393457413,1.8561580181121826,1.8671875,2299,,,,,,
0,0.9999992251396179,0.25294503569602966,0.07091999799013138,1.9915663003921509,1.796875,2349,,,,,,
0,0.9999997019767761,0.249736025929451,0.06376535445451736,1.8978493213653564,1.859375,2399,,,,,,
0,0.9999998211860657,0.23911228775978088,0.05156686529517174,1.8600108623504639,1.875,2449,,,,,,
0,0.9999995827674866,0.2839219570159912,0.07981786131858826,1.9533774852752686,2.046875,2499,,,,,,
0,0.9999995231628418,0.22311978042125702,0.053074970841407776,1.867762804031372,1.6796875,2549,,,,,,
0,0.9999995827674866,0.2546454071998596,0.05829237774014473,2.057178258895874,1.953125,2599,,,,,,
0,0.9999996423721313,0.26165705919265747,0.061218276619911194,1.8798152208328247,2.015625,2649,,,,,,
0,0.9999989867210388,0.2022200971841812,0.03396250307559967,1.8843536376953125,1.6640625,2699,,,,,,
0,0.9999995231628418,0.23186810314655304,0.06615792214870453,1.922580361366272,1.6328125,2749,,,,,,
0,0.9999996423721313,0.23756098747253418,0.049088332802057266,1.8550776243209839,1.8828125,2799,,,,,,
0,0.9999997615814209,0.22094108164310455,0.04275687411427498,1.802796483039856,1.78125,2849,,,,,,
0,0.999999463558197,0.22323614358901978,0.04661359265446663,1.9395986795425415,1.75,2899,,,,,,
0,0.9999996423721313,0.23862282931804657,0.05280711501836777,1.882352352142334,1.859375,2949,,,,,,
0,0.9999997019767761,0.22419153153896332,0.04632662609219551,1.8685219287872314,1.765625,2999,,,,,,
0,0.9999997019767761,0.27731508016586304,0.07310807704925537,1.963667869567871,2.046875,3049,,,,,,
0,0.9999997019767761,0.22405454516410828,0.054764144122600555,1.889977216720581,1.671875,3099,,,,,,
0,0.9999997615814209,0.2749039828777313,0.06718258559703827,1.9244818687438965,2.09375,3149,,,,,,
0,0.9999995231628418,0.20796048641204834,0.04247110337018967,1.9005005359649658,1.6328125,3199,,,,,,
0,0.999999463558197,0.24109186232089996,0.053733427077531815,1.8413130044937134,1.875,3249,,,,,,
0,0.9999991655349731,0.22949978709220886,0.0466407835483551,1.8796504735946655,1.8203125,3299,,,,,,
0,0.9999997615814209,0.22707894444465637,0.05233500152826309,1.8493945598602295,1.734375,3349,,,,,,
0,0.9999997019767761,0.20612969994544983,0.039300210773944855,1.839199423789978,1.6484375,3399,,,,,,
0,0.9999995231628418,0.23699818551540375,0.051820218563079834,1.9162348508834839,1.84375,3449,,,,,,
0,0.9999992847442627,0.2404118925333023,0.06629747897386551,1.8840978145599365,1.7265625,3499,,,,,,
0,0.9999991655349731,0.1919708102941513,0.03217577189207077,1.8193475008010864,1.578125,3549,,,,,,
0,0.9999995827674866,0.23380537331104279,0.04012485221028328,1.8875842094421387,1.9453125,3599,,,,,,
0,0.9999995231628418,0.22237661480903625,0.05203951895236969,1.7993338108062744,1.6875,3649,,,,,,
0,0.999999463558197,0.22341594099998474,0.04898381233215332,1.9158685207366943,1.7265625,3699,,,,,,
0,0.9999996423721313,0.26126909255981445,0.06873022019863129,1.7734196186065674,1.9453125,3749,,,,,,
0,0.9999994039535522,0.22947095334529877,0.04620509222149849,1.8226799964904785,1.8359375,3799,,,,,,
0,0.999999463558197,0.22954212129116058,0.046684134751558304,1.7818926572799683,1.8359375,3849,,,,,,
0,0.9999991059303284,0.211746945977211,0.03437786176800728,1.8189406394958496,1.7734375,3899,,,,,,
0,0.9999997615814209,0.22713056206703186,0.04652176424860954,1.8499412536621094,1.8046875,3949,,,,,,
0,0.9999996423721313,0.2340746521949768,0.053325917571783066,1.8639354705810547,1.796875,3999,,,,,,
0,0.9999996423721313,0.2341274917125702,0.048882417380809784,1.8252878189086914,1.8515625,4049,,,,,,
0,0.9999995231628418,0.23448446393013,0.05030106380581856,1.8167777061462402,1.84375,4099,,,,,,
0,0.9999992251396179,0.23825156688690186,0.04672928526997566,1.8670716285705566,1.921875,4149,,,,,,
0,0.9999995827674866,0.22523550689220428,0.04848919063806534,1.9519762992858887,1.7421875,4199,,,,,,
0,0.9999994039535522,0.22462564706802368,0.048029862344264984,1.8392646312713623,1.7578125,4249,,,,,,
