epoch,fit/grad_norm_pre_clip,fit/loss,fit/pred_loss,fit/rand_diff_loss,fit/sigreg_loss,step,validate/loss_epoch,validate/loss_step,validate/pred_loss_epoch,validate/pred_loss_step,validate/sigreg_loss_epoch,validate/sigreg_loss_step
0,1.9435741901397705,0.9532344937324524,0.2612558603286743,1.2291159629821777,7.5625,49,,,,,,
0,3.7031490802764893,0.8014757633209229,0.2425503432750702,1.2050416469573975,6.09375,99,,,,,,
0,3.248338460922241,0.6541673541069031,0.2182476818561554,1.2091556787490845,4.71875,149,,,,,,
0,1.421248435974121,0.559779942035675,0.20576472580432892,1.221834659576416,3.796875,199,,,,,,
0,1.6505134105682373,0.5174582600593567,0.19273529946804047,1.2222933769226074,3.46875,249,,,,,,
0,2.9791150093078613,0.4563281536102295,0.15234442055225372,1.2968132495880127,3.234375,299,,,,,,
0,1.2813822031021118,0.39908599853515625,0.11435987055301666,1.32417631149292,3.015625,349,,,,,,
0,1.6048011779785156,0.3970167934894562,0.09449230134487152,1.3461980819702148,3.21875,399,,,,,,
0,2.1727523803710938,0.4582236707210541,0.1359287053346634,1.3701242208480835,3.4375,449,,,,,,
0,1.4218835830688477,0.3454013466835022,0.08533716201782227,1.3970445394515991,2.734375,499,,,,,,
0,1.3772062063217163,0.3765319883823395,0.14822398126125336,1.346423864364624,2.390625,549,,,,,,
0,1.9555110931396484,0.3487538695335388,0.09844296425580978,1.3982770442962646,2.625,599,,,,,,
0,1.5905793905258179,0.3726556897163391,0.10493595153093338,1.3813490867614746,2.8125,649,,,,,,
0,1.7416529655456543,0.3703884482383728,0.11537829041481018,1.4775793552398682,2.671875,699,,,,,,
0,2.344804048538208,0.3111906349658966,0.08176592737436295,1.4580957889556885,2.390625,749,,,,,,
0,4.08209753036499,0.3081243336200714,0.07355783879756927,1.4839928150177002,2.4375,799,,,,,,
0,2.549025774002075,0.27896541357040405,0.05632036179304123,1.5613808631896973,2.296875,849,,,,,,
0,2.449615955352783,0.297796368598938,0.06470470875501633,1.53182053565979,2.421875,899,,,,,,
0,1.7051868438720703,0.2941630482673645,0.08109651505947113,1.58008873462677,2.1875,949,,,,,,
0,2.450397491455078,0.25537577271461487,0.046374186873435974,1.6618765592575073,2.140625,999,,,,,,
0,1.9510153532028198,0.2759522497653961,0.06979192793369293,1.6707208156585693,2.109375,1049,,,,,,
0,1.0720024108886719,0.27062350511550903,0.059330131858587265,1.695742130279541,2.15625,1099,,,,,,
0,2.6208395957946777,0.2875639498233795,0.07827230542898178,1.6908836364746094,2.140625,1149,,,,,,
0,1.6284992694854736,0.27687788009643555,0.06220975145697594,1.7402502298355103,2.1875,1199,,,,,,
0,1.4067037105560303,0.24882085621356964,0.0641435906291008,1.7685065269470215,1.859375,1249,,,,,,
0,0.934665322303772,0.27272269129753113,0.06195279583334923,1.8387079238891602,2.140625,1299,,,,,,
0,1.1729743480682373,0.2577991485595703,0.05666065216064453,1.656818151473999,2.046875,1349,,,,,,
0,5.179527759552002,0.2695509195327759,0.05661911517381668,1.7619304656982422,2.171875,1399,,,,,,
0,6.367836952209473,0.2697586119174957,0.07325933873653412,1.7788324356079102,1.984375,1449,,,,,,
0,1.3923848867416382,0.2238846719264984,0.036436013877391815,1.7526772022247314,1.8828125,1499,,,,,,
0,3.191551685333252,0.2414393126964569,0.05226726084947586,1.827362060546875,1.8984375,1549,,,,,,
0,2.0695459842681885,0.2556065618991852,0.06799855828285217,1.8662681579589844,1.875,1599,,,,,,
0,1.0802080631256104,0.23112183809280396,0.04631953686475754,1.8786671161651611,1.84375,1649,,,,,,
0,1.1968495845794678,0.2419983297586441,0.04554946348071098,1.8714491128921509,1.9765625,1699,,,,,,
0,1.1128778457641602,0.24971653521060944,0.06529533118009567,1.8405566215515137,1.84375,1749,,,,,,
0,1.609043836593628,0.27904850244522095,0.07040785998106003,1.9187500476837158,2.109375,1799,,,,,,
0,1.507969856262207,0.28346893191337585,0.08002122491598129,1.8877389430999756,2.046875,1849,,,,,,
0,1.2065361738204956,0.22680270671844482,0.05433087795972824,1.8174939155578613,1.71875,1899,,,,,,
0,1.8793326616287231,0.28751447796821594,0.09230731427669525,1.8449335098266602,1.9609375,1949,,,,,,
0,1.2768925428390503,0.262849360704422,0.07677504420280457,1.9082143306732178,1.8515625,1999,,,,,,
0,1.4239656925201416,0.2329016774892807,0.04993126913905144,1.8907909393310547,1.828125,2049,,,,,,
